num_bins,short_window_size,discount,base_rate,eta,tau_ok,simulation_seed,event_index,event_name,event_start,event_end,detected,detection_delay_steps,detection_delay_seconds,recovery_delay_steps,recovery_delay_seconds,event_consistent_rate,event_undecided_rate,event_inconsistent_rate,event_mean_q_inconsistent,event_max_q_inconsistent,event_mean_position_error,event_max_position_error
7,35,0.995,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.32,0.68,0.0,0.34585253711800384,0.6994537607908003,0.3224381123872027,0.9878375099194261
7,35,0.995,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,45.0,4.5,38.0,3.8000000000000003,0.28,0.17,0.55,0.6489369218153584,0.9965732527374334,1.9244087000124654,2.919678532823614
7,35,0.995,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,41.0,4.1000000000000005,0.485,0.515,0.0,0.20714486242541064,0.817131944662941,1.071853029527648,3.409078520315843
7,35,0.999,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,0.0,0.0,0.22,0.78,0.0,0.17529099052783226,0.3517752147362571,1.2896350400455654,4.047046597891902
7,35,0.999,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,3.0,0.30000000000000004,0.2,0.8,0.0,0.1422135676920589,0.2730811383833504,0.6677325920600821,1.7405387753850081
7,35,0.999,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,36.0,3.6,0.04,0.96,0.0,0.49693098936531754,0.8095589831807308,0.40747467533508624,0.8368043747373416
7,35,0.999,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,19.0,1.9000000000000001,0.14,0.86,0.0,0.4683218012965428,0.7770237533410556,0.3224381123872027,0.9878375099194261
7,35,0.999,0.5,0.9,0.5,1,4,coordinated_turn_model_mismatch,900,1000,1,45.0,4.5,35.0,3.5,0.22,0.23,0.55,0.6758050725050022,0.997505523371836,1.9244087000124654,2.919678532823614
7,35,0.999,0.5,0.9,0.5,1,5,process_noise_x_increased,1100,1300,0,,,40.0,4.0,0.415,0.585,0.0,0.2571917559902002,0.821699201119013,1.071853029527648,3.409078520315843
7,50,0.9,0.5,0.9,0.5,1,0,measurement_outliers,100,200,0,,,2.0,0.2,0.4,0.6,0.0,0.161784610333326,0.3843566699923447,1.2896350400455654,4.047046597891902
7,50,0.9,0.5,0.9,0.5,1,1,measurement_noise_x_increased,300,400,0,,,12.0,1.2000000000000002,0.42,0.58,0.0,0.1622362969775645,0.360426259874086,0.6677325920600821,1.7405387753850081
7,50,0.9,0.5,0.9,0.5,1,2,measurement_noise_xy_decreased,500,600,0,,,36.0,3.6,0.16,0.84,0.0,0.45597513405905876,0.8882779054154067,0.40747467533508624,0.8368043747373416
7,50,0.9,0.5,0.9,0.5,1,3,truncated_gaussian_measurement_noise,700,800,0,,,18.0,1.8,0.26,0.74,0.0,0.3852592990852248,0.7136408572078643,0.3224381123872027,0.9878375099194261
