k,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95
1109,0.8689189189189193,0.6729729729729734,0.8891891891891893,0.9702702702702702,0.7197575853706681,0.49969636905714726,0.7431160759392702,0.8494736637610748,0.6734162512108475,0.4278758262157804,0.6909494707996456,0.838177299541852,0.8414930464191963,0.7749388097621602,0.8445967797905938,0.8950830711492402,0.5662385825547925,0.369314047586561,0.5877335659712585,0.709760243119998,0.6409938459448012,0.4538888438514198,0.6671399350026773,0.7798219432632635,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11313704489701398,0.10666332835012257,0.10683736901898377,0.14680567202377212,0.12591140924860778,0.10666336628868832,0.12226678979685424,0.15931510888813302,0.10815563734342482,0.10666332835018433,0.10666334983515507,0.11117806968158961,0.10702989929741227,0.09225104831532999,0.10637433316724043,0.12472003279680145,0.10923867675132382,0.10074398033797474,0.10816762473891067,0.12476811548617296,0.155651672425228,0.06982495706139752,0.1443774982867604,0.30140942971255197,0.10837880148015691,0.10358380991569469,0.10666329237958805,0.12280701754385968,0.21219588458757005,0.20821360119030938,0.2110128548811631,0.22341813368825253,0.16928071959654886,0.07442358846510344,0.1548209806218871,0.3256785240314014,0.22367389218082478,0.09719463069169579,0.20261501668839005,0.43603412586739376,3.4222314062597867,2.037090711449551,2.901506079569239,6.326205320867539,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1110,0.8664864864864867,0.6729729729729734,0.8891891891891893,0.9702702702702702,0.7206452991826261,0.49628596923836926,0.7435815423550016,0.846329992739498,0.6738384360267822,0.43142115933740277,0.6948390695162325,0.8315289250709389,0.8421329234127763,0.7818260032394596,0.8432819871521227,0.9043444940634056,0.5670824670242858,0.3761181601990492,0.5855529553521158,0.7107334723425779,0.6421134339560224,0.4568428679421793,0.6733145009452938,0.7745754890531262,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11269478677863524,0.10666332835012082,0.10682456544929791,0.1440925710724733,0.1263307791907096,0.10666336349666217,0.12346096785817318,0.15931510888813313,0.10805198473846066,0.10666332835017805,0.10666334825399881,0.11084947122282533,0.107272876947698,0.09095511947352769,0.10661455166103334,0.12399670682390454,0.10920857216623894,0.10081799026981836,0.10816765054742022,0.1242531445528825,0.15590404732167343,0.07203996887881824,0.14186922873941055,0.29690963408887555,0.10818078492470817,0.10381184951554902,0.10666329502677699,0.12068965517241383,0.21205175861783043,0.20821360119030938,0.2110128548811631,0.22175088799437292,0.1689350407845798,0.07673706670666915,0.15517395692826474,0.32939344197341724,0.22300730742805602,0.10021594684224393,0.20278735481805482,0.440212540094994,3.4395310541775617,2.0551775795273945,2.933188830563564,6.387125570802103,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1111,0.8672972972972977,0.6729729729729734,0.8891891891891893,0.9702702702702702,0.719905395774521,0.4919622634221224,0.7431444466539325,0.8503239515662481,0.6724954096979916,0.44576908467038984,0.6870709047921649,0.8384581074755517,0.8435533197489371,0.7836535783070426,0.8436222270770721,0.8998310573158855,0.566817500596132,0.38579821337464787,0.5840432173805317,0.706918079915652,0.6418396282494695,0.46824669973200667,0.6725302395390731,0.7634676697427303,0.05405405405405603,0.054054054054055826,0.054054054054055944,0.054054054054056055,0.11228065474584006,0.10666332835011906,0.1068127034764128,0.1415475574968269,0.1258781179769183,0.10666336091011065,0.1222667897968544,0.15931510888813324,0.10795513840184631,0.10666332835017231,0.10666334678920503,0.11054454436041913,0.10701358268856537,0.09139065689354298,0.10634243257844944,0.12202057167427696,0.108925697014409,0.10087232651259556,0.10799063116257102,0.12293279834573277,0.15574718774342083,0.06997123324486339,0.13700374533840654,0.30392053797511975,0.10801320687607228,0.1040229062152569,0.10666329747915049,0.11864406779661019,0.21193349710264375,0.20821360119030938,0.2110128548811631,0.22011920383699057,0.1697770736696058,0.07373186132681732,0.155660604782903,0.33380614604894787,0.22395427685255906,0.09629125022309017,0.20336123965328468,0.44531196497334075,3.4333242182019683,2.029671838197624,2.9734376641318256,6.539764992350097,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1112,0.8667567567567577,0.698648648648649,0.8891891891891893,0.9702702702702702,0.7177573667221236,0.48862708209932293,0.7440698158364369,0.8503035201637515,0.6742620824589277,0.4500321226727674,0.6880736680975337,0.8308078975587807,0.8439312357261034,0.7799871833272322,0.8443844292571777,0.9093985088155013,0.5685732227918517,0.3768704660380684,0.5812808685042743,0.7001453749157021,0.6415867962423331,0.47031951773712916,0.6724868480076522,0.7700673901660728,0.05405405405405603,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11249315938185206,0.10666332835011763,0.10682783514249339,0.1442453249770806,0.12542901870231238,0.10666335851391184,0.12115472666868987,0.15913218316253908,0.10786470373387459,0.10666332835016677,0.10666334543221023,0.11026161800544644,0.10691103197866675,0.09211674327019498,0.10660045405721968,0.1220470995256787,0.10893302101195694,0.10102654001739517,0.10799834698074495,0.12259479256690112,0.15702369448483142,0.07496990474075828,0.14113837659270279,0.3072724265671298,0.10785086014122827,0.10421825853412357,0.10666329975104571,0.1166666666666667,0.21181814862100914,0.20821360119030938,0.2110128548811631,0.2185218947681644,0.1712755598804258,0.07137730717487929,0.15377959725358248,0.33179264700772293,0.2259960535869502,0.09328502532670346,0.2013791339580436,0.44335436260784467,3.4314353808203464,2.032159293011096,3.0056969703894905,6.540998819085831,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1113,0.8662162162162167,0.698648648648649,0.8891891891891893,0.9702702702702702,0.7167818839944985,0.49258044136928114,0.7438151850051535,0.8432301115102274,0.6730946952174017,0.4575270008852165,0.6859795608213657,0.8369071912025884,0.8412662185203851,0.7757274286102713,0.8439909294447443,0.9022608483397566,0.5658259102223052,0.38364642843348135,0.5818522671865267,0.6972047298141741,0.6398605254329159,0.47417926375506164,0.6663019275738584,0.7710386549130601,0.05405405405405603,0.05405405405405572,0.054054054054055944,0.054054054054056055,0.11209200301749318,0.10666332835011609,0.10681573256269739,0.14169109866648416,0.12659561986119475,0.10666335629405718,0.12171075823277205,0.16298449612403315,0.1077803020383131,0.10666332835016178,0.10666334417508111,0.10999913428107554,0.10722233743352894,0.09130727109701825,0.10645953078460296,0.12479279458070901,0.10890580352651336,0.10035420598023459,0.10830835578792847,0.1209890655531879,0.15674026509102768,0.07202306967571762,0.13616066688036083,0.30512121103530326,0.10769349790342635,0.1043990867845834,0.10666330185574466,0.11475409836065578,0.21169302712453192,0.20821360119030938,0.2110128548811631,0.2169578248148394,0.17229407255395698,0.07629867944475606,0.15421238848604996,0.3259634145996591,0.22717211449675456,0.10099231252672997,0.20139602453882277,0.43781112509095615,3.4364889008425337,1.9671708546036368,3.0224678737670168,6.595169996090622,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1114,0.8675675675675683,0.698648648648649,0.8891891891891893,0.9702702702702702,0.7164272208764321,0.5092331101429051,0.746424023534896,0.8414919795836291,0.6722042578811874,0.4611002635361656,0.682412057581806,0.8451025192081131,0.8433818611278301,0.7724314590983208,0.8477683395085341,0.9005940070687304,0.5665494141169581,0.39250863097932803,0.5864426810570046,0.6911862792854196,0.6398039789486161,0.47236848642417933,0.6624287141830172,0.7640363480704256,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.112160729189,0.10666332835011488,0.10680452008216113,0.14650937694950783,0.1266563904263005,0.10666335423756892,0.12171075823277211,0.16279069767442045,0.10770157085772648,0.1066633283501571,0.1066633430104682,0.10975564151731712,0.10733408993228984,0.09119226768547936,0.10664781824770059,0.12518983615009824,0.1090435240074925,0.09990783294853586,0.10843484331759212,0.12092644461172489,0.15718819692039587,0.07101427481706003,0.13956353663636878,0.30031964885482637,0.10754089026434153,0.10456648089324132,0.1066633038055518,0.11290322580645165,0.21157833726815833,0.20959954880078682,0.2110128548811631,0.21542590614310256,0.17258277008812548,0.07536825197734207,0.15110864288645176,0.3180460171644054,0.22749241452906827,0.09966793007723869,0.19828608895855732,0.4240630472457709,3.4336484425899334,1.976251770336631,3.0250974941138162,6.373571885864542,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1115,0.8681081081081088,0.7000000000000003,0.8891891891891893,0.9702702702702702,0.7159096011710347,0.5255699912674457,0.7444075594021491,0.8421605956161441,0.6725337674274735,0.4584230082120836,0.6882250316453982,0.8516543862727992,0.8436388651380949,0.777857428663555,0.8478398109138994,0.9002384287790519,0.566805436367969,0.39358927934748467,0.5802694322030453,0.6943278009673186,0.6397423924315163,0.4653035383045104,0.6648123049288669,0.7641799222853509,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.1123186371207413,0.10666332835011356,0.10679413227625445,0.14381427479509568,0.12565414812346767,0.10666335233242451,0.12063712122277859,0.15913218316253896,0.10762816413421204,0.10666332835015263,0.10666334193156324,0.10952978758480808,0.1068544271242275,0.09138436548638311,0.10612735340488422,0.12399082238255657,0.10885284768395516,0.10031261604919682,0.10777375125480654,0.12059677308082639,0.15772117505375305,0.07257014866609805,0.13675468100013521,0.29840206243677914,0.10739282266695777,0.104721447560081,0.10666330561186617,0.11111111111111116,0.21149339053392344,0.20959954880078682,0.2110128548811631,0.21392509680580307,0.17288877144129344,0.08002312885010189,0.15342876487323867,0.3090235415524813,0.22793108026859474,0.10450748675939592,0.20062840311047447,0.4100483439703655,3.4235524887278603,1.9622172142069263,3.0186268813979447,6.358043355765155,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1116,0.8691891891891897,0.7000000000000003,0.8891891891891893,0.9702702702702702,0.7159291087832945,0.5324528227634371,0.7504595611401019,0.8399804486059703,0.6706409703707793,0.45047709882127795,0.684344326102789,0.8580059333141414,0.8458548873810647,0.7801683600549062,0.8465225347609716,0.9049394814110442,0.5667450759426182,0.37479522896211975,0.583192400533217,0.6954990658757273,0.6397408987273898,0.45834733654949655,0.6637230260189786,0.7644995201245668,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11193047182859747,0.10666332835011247,0.1067845085237265,0.14128640910458057,0.1258209218357858,0.10666335056748574,0.12063712122277853,0.15931510888813324,0.10755975221887512,0.1066633283501488,0.10666334093205831,0.1093203135654563,0.10697238772852367,0.0906512614796154,0.10607007398054091,0.12338887529962453,0.10878560432750095,0.0998656996618947,0.10768314346420094,0.12096537562411361,0.15703239917365452,0.07350235531780072,0.1364420633503594,0.28927068520336796,0.10797956557884218,0.10598899478992212,0.1066633072852479,0.10964395491803285,0.21194659455312587,0.20959954880078682,0.2110128548811631,0.21267956988966252,0.17315874459862535,0.08169274463300953,0.14919647493758964,0.3023228143870339,0.2281056553024068,0.10668788721742804,0.19484545431204733,0.40577719622502534,3.414686203671275,1.981883145537047,3.053673215524828,6.137561086332332,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1117,0.8694594594594602,0.698648648648649,0.8891891891891893,0.9702702702702702,0.7154643958097578,0.5397078723149835,0.7453571146495297,0.8368904248504774,0.6713668723775338,0.44704813868642784,0.6915585480451643,0.8516668427553965,0.8470980441427876,0.7790504956206226,0.8507888764062014,0.9065976126099909,0.5682071956327434,0.3742942200797656,0.5882843829899929,0.6990564752450698,0.6402230998898412,0.45424281403048816,0.6628309014096375,0.759953428109951,0.05405405405405604,0.05405405405405572,0.054054054054055944,0.054054054054056055,0.11212020443870806,0.10666332835011147,0.10677559265482778,0.13903584926888063,0.1257603325761399,0.10666334893243488,0.11963784711829356,0.16279069767442045,0.10749602175186249,0.10666332835014508,0.10666334000611033,0.10912604775512948,0.10704520296577673,0.09075978578780226,0.10596033131825555,0.12439579902166423,0.1089276125444197,0.09979491407746903,0.10723905612426499,0.12021688245663849,0.15659749341917312,0.07245201867504643,0.13516287128864918,0.2821907383107451,0.10781435099830468,0.10499774804211852,0.10666330883547986,0.10795285359801492,0.2118355872846168,0.20959954880078682,0.2110128548811631,0.21123350744426006,0.1734603375362317,0.08405862165743885,0.1532286443689876,0.30593037802503426,0.22847550197088792,0.1097776938232211,0.20048204896810695,0.4000830578733153,3.402047556176967,1.958313026490418,3.0906106895673986,5.951925893113509,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1118,0.8700000000000007,0.7000000000000003,0.8891891891891893,0.9702702702702702,0.7154241394714325,0.5308126027453713,0.7409945740462873,0.8425833469547035,0.6729104644230938,0.45886220994592986,0.692608222572863,0.8459431053386274,0.847610041528864,0.7836296275626213,0.8538327030089867,0.8985477667058018,0.570010802225768,0.37726260858413835,0.5899600625869175,0.7162841928337252,0.6410912805785277,0.4482228933465382,0.6611879277629642,0.7591706114774448,0.05405405405405604,0.05405405405405572,0.054054054054055944,0.054054054054056055,0.11231044975170545,0.10666332835011048,0.10676733262510096,0.139296997661127,0.12620468152567604,0.10666334741771273,0.12011951577686741,0.16279069767442045,0.10743667543310524,0.10666332835014178,0.10666333914830595,0.10894589999144762,0.10737253680531544,0.09021707709228069,0.10622893299107805,0.12542611074267299,0.1090913830976091,0.10046991299293852,0.1080502622372615,0.11934076605749133,0.15554065888102153,0.06767841153446896,0.13534933150805206,0.28664550749400397,0.1076544719933049,0.10512073547474188,0.10666330958098459,0.10688571748814821,0.21171471485676324,0.20959954880078682,0.2110128548811631,0.21115846697739507,0.17332415125346437,0.07969964428190739,0.1554655358661824,0.3136325880584074,0.22842063565271453,0.10408497144335051,0.20486238971652615,0.41143673818958765,3.3841865867344594,1.8963055011456393,3.101764059392531,5.7853569908787135,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1119,0.8716216216216222,0.725675675675676,0.8891891891891893,0.9702702702702702,0.7129818446061337,0.5234835950029325,0.7319564689756257,0.8383512203667352,0.6760349414148072,0.45105620105018396,0.6841776668802415,0.8351543131573748,0.8483178328093162,0.789303768037009,0.8551086229536078,0.9021647641944299,0.5732676186550172,0.3806710043389047,0.5826107197623029,0.7045227522335717,0.6414445412606318,0.4472408006474106,0.6585582145109279,0.7638984242949202,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11252336379944007,0.10666332835011057,0.1067821001475705,0.1440925710724735,0.12670355245746043,0.10666334601446405,0.12230784726343147,0.16279069767442067,0.10738143170218724,0.10666332835013838,0.10666333835363018,0.10877885629805414,0.10783279241934574,0.08997811117066556,0.10696796938769959,0.12659869766995144,0.10944794642258301,0.10041720316408384,0.10828752231671201,0.12171921954846797,0.15583979859906458,0.07339476036142686,0.13680239414894402,0.278303569286064,0.10749966616294485,0.1047092557790918,0.10666331096226575,0.10679891193259265,0.2116093411471513,0.20953025142026296,0.2110128548811631,0.2110849320659955,0.17508659840020457,0.082940272633846,0.16316515559246933,0.3058630183055239,0.23075647349414596,0.10831711545820948,0.21322022492394657,0.41104692413282273,3.360247902256108,1.8718701433719214,3.0225464247534215,5.752006529227374,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1120,0.8718918918918925,0.7270270270270274,0.8891891891891893,0.9702702702702702,0.7135934790592228,0.5330047669607457,0.7253584014816259,0.8366113972329489,0.6756777517971652,0.46257676183670116,0.6778076852832043,0.841467265852836,0.8475713797655356,0.7913460168488126,0.8497746265371948,0.9024526720259133,0.5728595980468338,0.3725738258483553,0.5810782272661262,0.6964399005171606,0.6415106848981279,0.4593160745779798,0.6547786310584913,0.7558798823453401,0.05405405405405603,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11212227035536584,0.10666332835010957,0.1067733615078652,0.1415475574968269,0.12578703449817003,0.10666334471448494,0.12119315278686077,0.15931510888813324,0.1079300576928514,0.10666332835013541,0.10666333838287156,0.11277017855081105,0.10739720380310777,0.09023864467455057,0.10657166445565242,0.12520792476202644,0.10911833299455638,0.10101020272559905,0.1079861648120452,0.1205681782153629,0.15621654638894428,0.06978137476602561,0.13941765429571396,0.2782173297804146,0.10734968946362346,0.10478854108325089,0.10666331224189383,0.10671477731720803,0.2114803467972869,0.20953025142026296,0.2110128548811631,0.2110128548811631,0.17489622262612733,0.08417858653273687,0.1683741587132448,0.3095893596367911,0.2303453857630944,0.10993435316706993,0.2200348432219749,0.40880921214306215,3.381369072472606,1.8764938396102362,3.088040978331066,5.647068665083993,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1121,0.8735135135135138,0.752702702702703,0.8891891891891893,0.9702702702702702,0.716744867505857,0.5287248328592623,0.7273920002675144,0.8428340498184057,0.6764672571076186,0.45095380633972326,0.6866194374314696,0.8476443578301492,0.8462791191101036,0.791388155153751,0.8492705117756422,0.8956145176876834,0.5726424997358669,0.3866788741849676,0.585430015845199,0.7070675477454167,0.642907325961009,0.45794809406025416,0.6661466521622093,0.7519828668630387,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11234269453183346,0.10666332835010868,0.10676526566603617,0.1439490299028165,0.12588280211813052,0.10666334351017565,0.12115472666868987,0.15913218316253908,0.1078434756965094,0.10666332835013263,0.10666333764452657,0.11232641719097246,0.10737110193964612,0.09021313711997894,0.10644407184250332,0.12459044108891276,0.1092048243406024,0.10092596404904787,0.10827632291861256,0.12001975094802286,0.15548128481484952,0.06596166023285185,0.14316095389061545,0.26977454395912426,0.10720431450257903,0.10492705113579733,0.10666331283462181,0.10666332835009752,0.21135407827169547,0.20953025142026296,0.2110128548811631,0.2110128548811631,0.17244329248233253,0.07950744661172736,0.16604628875026362,0.3017747790660468,0.2270837852282261,0.10383402350600783,0.216857620875507,0.40605733576065006,3.352822154289315,1.8833195052498573,3.1291573302603273,5.291015574998921,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1122,0.8743243243243245,0.7540540540540543,0.8891891891891893,0.9702702702702702,0.719579394067773,0.5432445369449942,0.7326055682514179,0.8526059025208044,0.6765248250135117,0.4616405938532989,0.6827044169903314,0.835927159341044,0.8473154105790399,0.7948515646547795,0.8463018833236765,0.8946100618828566,0.5734080627748317,0.38968369636292705,0.5862556185438421,0.7088011579732711,0.6446672518925279,0.4545656560651533,0.6594965591379258,0.7644873353418105,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11195294639905969,0.10666332835010801,0.10675776536004405,0.14141280238910622,0.12595354258243696,0.10674812773705275,0.1206371212227787,0.16279069767442045,0.10776241636248819,0.10666332835013008,0.10666333696051888,0.11191452068097239,0.10745684257697802,0.09026313782655893,0.10632890029419267,0.1252923415029096,0.1090860139021727,0.10093075994596272,0.1079307847958148,0.1208351063580088,0.15463119869945094,0.06270595194400384,0.13950787889229513,0.2748306679932252,0.10706332902609014,0.10444432381906107,0.10666331397645698,0.10666332835009752,0.21122649294673748,0.20821360119030938,0.2110128548811631,0.2110128548811631,0.17054541280577046,0.07202521808156288,0.16002512468468566,0.2923515080654083,0.22444413273269767,0.09406243330409056,0.2107788860220738,0.3923954367073437,3.3410733616252575,1.984883540980803,3.1323391473095583,5.493918499759849,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1123,0.874594594594595,0.7540540540540543,0.8891891891891893,0.9702702702702702,0.719683832781621,0.5531674168804455,0.7267818394735902,0.848278525957156,0.6786213171452492,0.4600621342512412,0.677859071430964,0.8333558762129777,0.8474954163589032,0.7986522769744191,0.8468453048558497,0.8998101456520672,0.5752261105035598,0.38876749345463557,0.5867296854296371,0.7040029447052903,0.6456828637108472,0.4652787218098963,0.6672269300574958,0.7577570982498935,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11158820449457518,0.10666332835010725,0.10675081679984344,0.13903584926888043,0.12586753615503676,0.1067418881938654,0.1201195157768673,0.16279069767442036,0.10768657668041573,0.10666332835012785,0.1066633363268496,0.11153225444683704,0.1075721390040542,0.08987680392159178,0.10699347733708053,0.1267395131069796,0.10903261324608096,0.10028989369792045,0.10743405036308973,0.1203217581488845,0.15562010971839008,0.07044381681583961,0.1405179606270447,0.2744743282869572,0.1069265345766183,0.10396881972802356,0.10666331503426077,0.10666332835009752,0.21110577743419587,0.20814562957412175,0.2110128548811631,0.2110128548811631,0.1707108025140402,0.07533876451763236,0.16387614147122104,0.29471725461080744,0.22452206497109184,0.09838980986688545,0.21672945877947344,0.3852092986008046,3.326831174918044,1.9494378904996652,3.149900890127739,5.486369601283135,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1124,0.8762162162162166,0.7540540540540543,0.8891891891891893,0.9702702702702702,0.718713182443523,0.5609226176974983,0.7303462306031065,0.8465647234409455,0.6812199602421728,0.45617216367152247,0.6779548557734323,0.8412759460783593,0.8459062058313243,0.7986098072801828,0.8435340258495805,0.8996729695086603,0.5761169277487987,0.3922496749760464,0.584650914543489,0.7054906677931039,0.645931966951534,0.46793771489083447,0.6636449977487262,0.7557454367856101,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11184712045323461,0.10666332835010658,0.10675968021297988,0.1391622425534064,0.12621563930812163,0.10673610767995421,0.12115472666868982,0.16279069767442045,0.10821569760926669,0.10666332835012562,0.10666333661951172,0.11415619672423662,0.10809422308028348,0.09043069224138062,0.10687769670824959,0.12822985083234037,0.10931913780501051,0.09998814401961201,0.10724915624473341,0.12012286134454965,0.15597847378050922,0.06760839564243257,0.1398046164700031,0.2733968485485385,0.10679374529699194,0.10407980937553334,0.10666331601421727,0.10666332835009752,0.21100383281988155,0.20807894327532847,0.2110128548811631,0.2110128548811631,0.17127379899007245,0.07661144911216047,0.1634647031564177,0.28938818890883766,0.22536325732985973,0.10005189174548794,0.21350615846463367,0.38085684198536907,3.3105543004506086,1.99920689179221,3.1589395234822026,5.423373702347281,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1125,0.8762162162162163,0.7540540540540543,0.8891891891891893,0.9702702702702702,0.717773451105991,0.5558887764659296,0.7298408172196815,0.8468493519210274,0.681147296573318,0.45776088271269516,0.6816147528599134,0.8388017848662601,0.8473959518597358,0.800003654131908,0.8482948013529099,0.9077058685715554,0.5767679542986108,0.3901065544533246,0.584455870307344,0.6984230506068968,0.6456327032395015,0.45879503741614397,0.6650838698309205,0.7586694438480356,0.05405405405405605,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11208957286930188,0.10666332835010592,0.10675613547622792,0.1414128023891063,0.12592694367236498,0.1067307524364213,0.12011951577686747,0.16279069767442048,0.10811067148826436,0.1066633283501237,0.10666333601093836,0.11361314411901201,0.10800573588924534,0.09079131603510912,0.10647668450445574,0.12837816377514644,0.10940350001841209,0.09993870793507745,0.10758542034157487,0.12458804236051062,0.15675019676419732,0.07222337489863521,0.1442389795237171,0.27395751432363136,0.10666478686292448,0.1042677636880316,0.10666331692205551,0.10666332835009752,0.2109009400252695,0.20814562957412175,0.2110128548811631,0.2110128548811631,0.17177428326861943,0.07634591894367442,0.16404278704316608,0.2944711941210435,0.22618176245935792,0.09972525000464641,0.21469010977133526,0.38759550017634115,3.314052663192214,1.9353468018271165,3.198869452835563,5.2692067947930425,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
1126,0.8754054054054055,0.7540540540540543,0.8891891891891893,0.9702702702702702,0.7179824699405435,0.5539465107991837,0.7243933333069071,0.8460177265564628,0.6777694725037076,0.45460920321483506,0.6843103500352425,0.8382785090939874,0.8473140902978902,0.803224956120682,0.847386401693582,0.9170019783542783,0.5737986868577863,0.37805067105677836,0.585530412821085,0.6991109522645446,0.6442730097060951,0.4630347973848892,0.6581922902167887,0.7552716297389436,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054056055,0.11171641795088945,0.10666332835010547,0.10674930677391087,0.13903584926888063,0.12645595055168132,0.1067257911855962,0.12011951577686747,0.16279069767442045,0.10801219577394233,0.1066633283501218,0.10666333544715179,0.11310888637088064,0.10802593490780633,0.09107426286367232,0.10638662003358751,0.1267611346089533,0.10932471441323376,0.09982328013950918,0.10788106468438846,0.1289435889920124,0.15609872808334269,0.07832459070687939,0.14239649974435376,0.2700434260731497,0.10653949552783017,0.10444496171024578,0.10666331776308291,0.10666332835009754,0.21080088029988045,0.2094622798040753,0.2110128548811631,0.2110128548811631,0.17186552095333008,0.07706989410177344,0.1668040796659313,0.28866005500078834,0.22615932108401196,0.10065060576856567,0.21784033476772957,0.38435232935493385,3.3233711464490927,2.0074716717766803,3.183146414960376,5.192286848004353,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
