k,b_norm_griebel_innovation_mean,b_norm_griebel_innovation_q05,b_norm_griebel_innovation_q50,b_norm_griebel_innovation_q95,b_norm_radial_mean,b_norm_radial_q05,b_norm_radial_q50,b_norm_radial_q95,b_norm_x_mean,b_norm_x_q05,b_norm_x_q50,b_norm_x_q95,b_norm_y_mean,b_norm_y_q05,b_norm_y_q50,b_norm_y_q95,b_norm_comp_mean,b_norm_comp_q05,b_norm_comp_q50,b_norm_comp_q95,b_norm_overall_mean,b_norm_overall_q05,b_norm_overall_q50,b_norm_overall_q95,d_norm_griebel_innovation_mean,d_norm_griebel_innovation_q05,d_norm_griebel_innovation_q50,d_norm_griebel_innovation_q95,d_norm_radial_mean,d_norm_radial_q05,d_norm_radial_q50,d_norm_radial_q95,d_norm_x_mean,d_norm_x_q05,d_norm_x_q50,d_norm_x_q95,d_norm_y_mean,d_norm_y_q05,d_norm_y_q50,d_norm_y_q95,d_norm_comp_mean,d_norm_comp_q05,d_norm_comp_q50,d_norm_comp_q95,d_norm_overall_mean,d_norm_overall_q05,d_norm_overall_q50,d_norm_overall_q95,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95,rmse_mean,rmse_q05,rmse_q50,rmse_q95
1080,0.9542857142857134,0.8857142857142857,0.9714285714285714,1.0,0.8501839235145999,0.7644393290214816,0.8527131860406404,0.9283690692262846,0.8512892146549926,0.789680124556206,0.8541457750769814,0.9222420549808776,0.8527667543728529,0.7681744499532955,0.8573304474032194,0.9227806523052288,0.7242324286909435,0.637279828717633,0.7264763181919691,0.8181366731796743,0.7873386102597643,0.7289139116781158,0.788098818460349,0.8447658781315112,0.0457142857142857,0.0,0.02857142857142858,0.11428571428571431,0.14981607648539974,0.07163093077371539,0.1472868139593596,0.23556067097851843,0.14871078534500753,0.07775794501912234,0.14585422492301864,0.21031987544379394,0.14723324562714668,0.07721934769477126,0.14266955259678063,0.23182555004670438,0.2757675713090564,0.1818633268203257,0.273523681808031,0.36272017128236694,0.21266138974023557,0.15523412186848887,0.21190118153965098,0.27108608832188413,0.9540540540540541,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.81127885871318,0.7353985360201829,0.8146392143802358,0.8826735255731328,0.8353902380154795,0.7805133289418391,0.8381591090141207,0.8973698798163623,0.836657794296803,0.7614413930182724,0.8411934088950144,0.8993332785744999,0.6992074515395905,0.6216608557996945,0.7020886976179546,0.7810802707481519,0.7553925937478495,0.7031918934159324,0.7566648993959664,0.8063819309362941,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.1120685629120264,0.10666332835027531,0.1097667565708752,0.13299392916434066,0.1105637388610808,0.10666508118490112,0.10976675657087542,0.11746825432094134,0.11162914434894863,0.10666332870524912,0.10953979810364856,0.12232649869992028,0.11091699762429753,0.10338138501195247,0.11014627312922615,0.11934184083878094,0.11126433471909962,0.10601555963356454,0.10963265457658883,0.12058702138682031,0.08834990763293249,0.03849150294590622,0.08750524739439451,0.1400687022749292,0.10400070884593152,0.09511647352337768,0.10665764497297989,0.10666332835009752,0.2083962303420596,0.20036672095730723,0.2110128548811631,0.2110128548811631,0.10074671354182824,0.04899755737952367,0.10049371941376381,0.15993910330965783,0.13268685983080716,0.0639898227389527,0.13140512617307692,0.2096496186171227,1.925961686867277,1.478223417832218,1.903616606009095,2.5336619858985485,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5116553557290597,0.18430181485410874,0.46277357159179344,0.9710589399198899
1081,0.9551428571428565,0.8857142857142857,0.9714285714285714,1.0,0.8507507804615559,0.7651735507750673,0.857013465039554,0.9306499628457992,0.8509776445607978,0.7842278931695321,0.8514227100389014,0.9171328267734086,0.8546384937169113,0.7800585079931486,0.857495458935134,0.929779977559909,0.725746782656049,0.6284988843638155,0.7214426904256876,0.8217910223782466,0.7882590077323011,0.7207488916660224,0.7894305306154525,0.8484227363196135,0.04485714285714284,0.0,0.02857142857142858,0.11428571428571431,0.14924921953844383,0.06935003715420081,0.14298653496044605,0.2348264492249327,0.149022355439202,0.0828671732265914,0.1485772899610986,0.2157721068304678,0.14536150628308875,0.070220022440091,0.14250454106486599,0.2199414920068513,0.274253217343951,0.17820897762175342,0.2785573095743124,0.3715011156361844,0.2117409922676988,0.1515772636803865,0.21056946938454757,0.27925110833397754,0.954864864864865,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.8118806139288298,0.7299394296858827,0.8175821207794108,0.8847154041500477,0.8351529635267937,0.7759181534021504,0.8357146085922273,0.8937910644202413,0.838368913274427,0.7719660343282552,0.8402778274295475,0.9054668898326488,0.70057902068292,0.6155764863391179,0.6959841547219662,0.7854807132125238,0.756278713038007,0.6954969005500893,0.7582736633818723,0.8095377392749504,0.05405405405405606,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.11168777132986157,0.10666332835026235,0.10953979810364861,0.13115984710122897,0.11028198894877793,0.10666495218845709,0.10953979810364872,0.11669045667603854,0.11127531747750562,0.1066633286791126,0.10932934027538005,0.12121032982509809,0.11068788079542351,0.10361710526805423,0.11016624181537243,0.11817735046024105,0.1109833875573679,0.10577410072358222,0.10972141061922075,0.11990542379689681,0.08785296924297048,0.04062203547701743,0.08604588925134832,0.141551591478363,0.10408070911890815,0.0958540598394546,0.10665806323646394,0.10666332835009754,0.2084434712127927,0.20042753294425253,0.2110128548811631,0.2110128548811631,0.10050068849203597,0.047438421789476146,0.09734656627287863,0.1521334726151826,0.13227550040623895,0.06195293132082577,0.12741240808539325,0.20428631945747489,1.9169881096809036,1.4740411641907853,1.868701659896115,2.447049934751853,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5034938885958219,0.14390942205044044,0.4499363962071603,0.9549701730809105
1082,0.9559999999999992,0.8857142857142857,0.9714285714285714,1.0,0.8510739818870224,0.7681119057052125,0.8545782742739187,0.9235849666011334,0.8516622791491864,0.7805030080909706,0.8541799137740048,0.9210614731361283,0.8539919385287138,0.7744437203239877,0.854903113101164,0.9272751845375845,0.7257661137782548,0.6333456303253397,0.7216662043617492,0.8164248157600731,0.7883572809366135,0.7199276836750172,0.7923890338748136,0.8501662280702503,0.043999999999999984,0.0,0.02857142857142858,0.11428571428571431,0.1489260181129777,0.07641503339886642,0.1454217257260813,0.2318880942947875,0.1483377208508135,0.07893852686387168,0.1458200862259952,0.21949699190902927,0.14600806147128642,0.07272481546241549,0.14509688689883604,0.22555627967601236,0.2742338862217448,0.18357518423992691,0.2783337956382509,0.36665436967466014,0.2116427190633866,0.14983377192974962,0.20761096612518642,0.2800723163249827,0.9556756756756759,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.8122574774498659,0.7385506296028097,0.8165288032472633,0.8784037910896898,0.8357894427981307,0.7726015926409949,0.8379779285984578,0.8982388213666095,0.8378258088504528,0.767024938439999,0.838089036096505,0.9033861085963446,0.7006538776903396,0.6195263651508047,0.69726030893812,0.7793489713849636,0.7564416926834008,0.6939120815270574,0.7602894041776826,0.8095610753702435,0.05405405405405606,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.11133275528769238,0.10666332835025015,0.10932934027537994,0.12944677705148078,0.11002024482655136,0.10666483268522185,0.10932934027538,0.1159674867535599,0.11094596913184468,0.1066633286548991,0.1091341971438784,0.12017127632145853,0.1104001303737839,0.10339508496143071,0.11010569997504499,0.11816279060285062,0.11068527604673133,0.10542561581415512,0.10947277291105983,0.11940386123486024,0.0873345271742049,0.04343043996322995,0.08653491970639517,0.1424729817969369,0.10414848987553983,0.09595757497120413,0.10665845071785073,0.10666332835009752,0.20852127461581055,0.20154316354481364,0.2110128548811631,0.2110128548811631,0.10041305266581302,0.05227113532015113,0.09915844470869487,0.154128949238419,0.13207614490628777,0.06826431944883486,0.1298004174710434,0.20563026288834407,1.9066070970578186,1.467284687304426,1.8636811099387387,2.4193317177097278,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.49782230212678175,0.12707182334053563,0.47095512406201834,0.9801645721785653
1083,0.9565714285714277,0.9128571428571428,0.9714285714285714,1.0,0.8533850698880517,0.7657342891355431,0.8597358370145404,0.926266630433808,0.8527474654156398,0.789929959270608,0.854849089452163,0.9186746362144846,0.8538021357011448,0.777871147135436,0.8580456534851635,0.9264535830858918,0.7265339479574618,0.620355736034882,0.7285223531198474,0.8169096503511616,0.7898233100543339,0.7216670965867831,0.7940138554066862,0.8494262327626675,0.043428571428571414,0.0,0.02857142857142858,0.08714285714285709,0.14661493011194832,0.07373336956619199,0.14026416298545963,0.23426571086445686,0.14725253458435986,0.08132536378551528,0.14515091054783708,0.2100700407293919,0.14619786429885534,0.07354641691410824,0.14195434651483663,0.22212885286456394,0.2734660520425383,0.18309034964883839,0.27147764688015263,0.37964426396511797,0.210176689945666,0.15057376723733254,0.2059861445933137,0.27833290341321687,0.9562162162162164,0.914864864864865,0.9702702702702702,0.9972972972972972,0.8143998095525439,0.7354341955318445,0.8194099389350534,0.8807996126082918,0.8367875999938365,0.7807098649019836,0.8389791676837819,0.8953374371500693,0.8376754009479724,0.7697761834432071,0.8418547652502506,0.9020415479513587,0.7013806799477819,0.6080507239518447,0.7026963280394996,0.7805256393865644,0.7578156917738478,0.6936690162641492,0.7620475771002164,0.8089770057726658,0.05405405405405606,0.05405405405405594,0.054054054054055944,0.054054054054055944,0.11100190586984375,0.10666332835023905,0.10913419714387851,0.12784764968379903,0.1097771333329663,0.10666472197656837,0.10913419714387851,0.11529564164705544,0.11063950245276173,0.10666332863246789,0.10895326606794853,0.11920434532557699,0.11017872090027496,0.10327497820971902,0.1098496033162149,0.11785965776084321,0.11042536503671646,0.10532759172225828,0.10949867898215487,0.11865529159568826,0.08641799106988811,0.04143402745118836,0.08334692178974556,0.1400547561543116,0.10422875679031104,0.0958540598394546,0.10665880968259644,0.10666332835009752,0.20861497038478227,0.20042753294425253,0.2110128548811631,0.2110128548811631,0.09896348496322788,0.05043681055930182,0.09478172623476902,0.1579604890813541,0.13009923751253413,0.06586872291277945,0.1245397540324767,0.20750165115271096,1.8897832127670549,1.4162406384950528,1.8457671975712375,2.4252407932715303,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4892635855734357,0.11225391582393347,0.4245997108152624,1.0512687157324627
1084,0.9565714285714277,0.9128571428571428,0.9714285714285714,1.0,0.8539060069886414,0.761771134067499,0.8588013390167406,0.9286546831965461,0.8526606918375552,0.7866620919887571,0.8503385689600744,0.9197854498433087,0.8556312699873315,0.7777472362340505,0.8564399761997705,0.9208776622594586,0.727970488021041,0.6226096300751447,0.7248471848623258,0.8272616882593391,0.7907853929987513,0.72515074157667,0.7916048657749822,0.8456317234423877,0.043428571428571414,0.0,0.02857142857142858,0.08714285714285709,0.14609399301135878,0.0713453168034539,0.14119866098325934,0.238228865932501,0.14733930816244517,0.08021455015669132,0.14966143103992563,0.21333790801124283,0.14436873001266862,0.07912233774054137,0.14356002380022947,0.22225276376594943,0.27202951197895897,0.17273831174066093,0.27515281513767426,0.3773903699248553,0.20921460700124894,0.15436827655761232,0.20839513422501776,0.2748492584233299,0.9562162162162166,0.914864864864865,0.9702702702702702,0.9972972972972972,0.8149453188453114,0.7315478292889972,0.820331163599896,0.8829322653390692,0.83673774580704,0.7780690149559815,0.8350599653731423,0.8967389779073773,0.83932975458453,0.7700226058061396,0.8397077175140928,0.8974746587892152,0.7026989681653109,0.6100818001736024,0.6996324322107997,0.7886723201183969,0.758730948556716,0.6998439059196558,0.7603897730936575,0.8076446687921472,0.05405405405405606,0.05405405405405594,0.054054054054055944,0.054054054054055944,0.11069369745261108,0.10666332835022872,0.10895326606794842,0.1263556831966502,0.1095513691364846,0.10666461941528196,0.10895326606794847,0.11467144589285866,0.11035441221916184,0.10666332861168734,0.10878552213076492,0.11830482069323679,0.11002563883648796,0.10246655730550942,0.10972668254037221,0.11746167751135426,0.11021163551383818,0.10518398913149873,0.1092726689399362,0.11794930939368903,0.08666926646370922,0.0436473859144672,0.08288041352247544,0.14252072914922492,0.10429765966984494,0.09602931078049941,0.10665914222942074,0.10666332835009754,0.2087515762494651,0.2016658935626803,0.2110128548811631,0.2110128548811631,0.09871809816803422,0.04880310510645108,0.09624343996707736,0.16072455560817758,0.12970783242838269,0.06373527406870821,0.1260597212532571,0.21155180517397343,1.8981436641585094,1.410425318914743,1.8603367762112855,2.422400278017196,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4869639797749415,0.130729351076266,0.4594884720720648,0.9862367631398077
1085,0.9559999999999992,0.8857142857142857,0.9714285714285714,1.0,0.8565198731147982,0.7669290626592336,0.8580992807724792,0.933217760872167,0.8533065527012595,0.7810874392677655,0.8521624037440858,0.9165620561440072,0.8551566135079246,0.7698237705606829,0.858198257695979,0.9250585435996835,0.7280390954823706,0.6100055518235928,0.727480563786375,0.819194387165367,0.7923398292948945,0.7320434973946155,0.7961304441997227,0.8466247686309615,0.043999999999999984,0.0,0.02857142857142858,0.11428571428571431,0.14348012688520198,0.06678223912783303,0.14190071922752084,0.23307093734076648,0.14669344729874048,0.08343794385599279,0.14783759625591417,0.2189125607322346,0.1448433864920751,0.07494145640031646,0.14180174230402096,0.23017622943931718,0.2719609045176291,0.18080561283463306,0.27251943621362484,0.38999444817640705,0.20766017070510612,0.15337523136903852,0.20386955580027732,0.2679565026053845,0.9556756756756762,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.8173526243762984,0.7326729633142526,0.8180425642167097,0.88699463881668,0.8373424078095737,0.7731394279297192,0.836257091973275,0.8940046114718939,0.8389403043671586,0.7629582565908595,0.8420343744317154,0.9012648909120473,0.7027839057582345,0.5989011863920499,0.7022583569499505,0.7822799619915559,0.7601442792843518,0.7050730256520655,0.7646411530672601,0.8077250465810313,0.05405405405405606,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.11040668552193504,0.10666332835021905,0.10878552213076509,0.12496438993345137,0.10934174998708414,0.1066645244017786,0.10878552213076509,0.11409164072222902,0.11063856458685731,0.10666332859243616,0.10863001289716157,0.1184047481036852,0.11008029061188973,0.10312105247170442,0.10980210506689053,0.11774075792495942,0.11010578767275955,0.10557698332788457,0.10937772498434428,0.11911169730383142,0.08589620439166451,0.04383306391459571,0.08286757223889937,0.13431415935621138,0.10435619687706041,0.09678870028945703,0.10665677420952221,0.10666332835009752,0.20878516647879183,0.2016658935626803,0.2110128548811631,0.2110128548811631,0.09703717179394138,0.045678459422048664,0.09615271461941177,0.15501045900566288,0.12744403286273392,0.059656752341040675,0.125962296437576,0.20329677391027032,1.901598482265677,1.4254441224128407,1.86310566838201,2.4572105460544025,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4884299506554251,0.1820433312798396,0.46499644079736047,0.9386587043617558
1086,0.9568571428571421,0.9142857142857143,0.9714285714285714,1.0,0.8567627978862903,0.7707027393200042,0.8610455775768615,0.9301186716512395,0.8531057472020624,0.7850344530074956,0.8467197791426784,0.9241800209500644,0.8553053296331008,0.7741791127011538,0.8567763498549958,0.9216979235246204,0.7278826435628939,0.6241686393462745,0.7340814799100903,0.8093674331102519,0.7923210522530353,0.7278566160733477,0.7906763840018727,0.8465785724367405,0.04314285714285712,0.0,0.02857142857142858,0.08571428571428574,0.1432372021137099,0.06988132834876043,0.1389544224231385,0.22929726067999584,0.14689425279793733,0.07581997904993565,0.15328022085732157,0.21496554699250434,0.14469467036689937,0.0783020764753796,0.14322365014500416,0.22582088729884617,0.272117356437106,0.19063256688974806,0.2659185200899097,0.37583136065372535,0.20767894774696438,0.15342142756325958,0.20932361599812735,0.2721433839266523,0.956486486486487,0.9162162162162163,0.9702702702702702,0.9972972972972972,0.8176455341678662,0.7405008389796006,0.8205416600141795,0.8839067182212675,0.8371903045317391,0.7765590243190504,0.8315923301373933,0.9009008792791362,0.8390900539737287,0.7666113949631393,0.840810980832456,0.8983202397120665,0.702698851949887,0.6108856565676076,0.7081452431000894,0.7741971554370873,0.7601969234367055,0.702752539484103,0.7593713355780904,0.8087581912363815,0.054054054054056076,0.054054054054055944,0.054054054054055944,0.054054054054055944,0.11013950427003262,0.10666332835021014,0.10863001289716157,0.12366757953386662,0.10914715210437345,0.10666443638059685,0.10863001289716162,0.1135531733336006,0.11035699672661885,0.10666332857460165,0.10848585349069345,0.11756122949029761,0.1098436367590035,0.10340555398635624,0.10972038971114473,0.11641933394878035,0.10986278450956595,0.105432190563213,0.10911703177166387,0.11789378979739754,0.08647473890188677,0.04390600072008516,0.08112267060874277,0.13869873852061096,0.10442889881603103,0.09678175529837725,0.10665725655734115,0.10666332835009752,0.20885834589257332,0.2016039755317589,0.2110128548811631,0.2110128548811631,0.09695760696865927,0.047718477366483165,0.09375464664397007,0.15473362251169195,0.1272847136971175,0.062373088768661926,0.12326370193138302,0.20344929722550092,1.9012751703576223,1.4241998269077414,1.860388327699563,2.4055351983310116,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4704217059068901,0.12939893526983534,0.45829399346839433,0.938638269449275
1087,0.955714285714285,0.8857142857142857,0.9428571428571428,1.0,0.8596249180851524,0.7691068771718986,0.8610399401229976,0.9334530243240095,0.8540553913992617,0.781085379895741,0.8536506541974385,0.9268765594120139,0.8564618886196826,0.7739011165508929,0.8574359729512717,0.9203675355547293,0.7296492272220719,0.630326956760123,0.7329607791805732,0.8126027892844261,0.7946816244529681,0.7345462927919724,0.7947792225262486,0.8541952050070206,0.044285714285714255,0.0,0.05714285714285716,0.11428571428571431,0.14037508191484765,0.06654697567599059,0.1389600598770025,0.2308931228281014,0.14594460860073835,0.07312344058798609,0.14634934580256154,0.21891462010425908,0.14353811138031725,0.07963246444527076,0.14256402704872823,0.2260988834491071,0.27035077277792796,0.1873972107155739,0.26703922081942677,0.36967304323987704,0.2053183755470317,0.14580479499297927,0.2052207774737515,0.2654537072080276,0.9554054054054061,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.820270026152561,0.7392291034110151,0.8217026902351052,0.8869714638685681,0.8380615189075827,0.7730204195279837,0.837473899656672,0.90285743161215,0.8401450084403861,0.7666185236438233,0.8412303178466788,0.8973755891699343,0.704298628315113,0.6171173378054394,0.7074960351081957,0.7775099018065529,0.7623431232183819,0.7092596448457933,0.7618286487290139,0.8136239998314134,0.05405405405405606,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.1098908640125398,0.10666332835020191,0.1084858534906934,0.1224593591277229,0.10896652571676717,0.10666435483715428,0.1084858534906935,0.11305318627752017,0.11009471058379408,0.10666332855807979,0.10835222197598193,0.1167769364568428,0.10973758799888608,0.10238624496420962,0.10996803845962189,0.11670777868555908,0.10970095303614466,0.10577725795594725,0.10919069786898078,0.11717396638540378,0.08659317442077258,0.041756993660846994,0.08117727315926662,0.14366459112548596,0.10449175628416256,0.09748990114707232,0.10665770340660512,0.10666332835009752,0.20893453609328602,0.20286397861368277,0.2110128548811631,0.2110128548811631,0.0950851262580754,0.04546230704545319,0.09475241669193239,0.15629584825384685,0.12478454184116865,0.05941051097026653,0.12397315128943526,0.20525805709027833,1.9012181344704657,1.414366307776858,1.8654411333470957,2.4207891895992053,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.48506773415295845,0.1389246150615856,0.4846131716670189,0.978818994054258
1088,0.9554285714285706,0.8857142857142857,0.9714285714285714,1.0,0.8589159568724686,0.7686182590824762,0.8568287668365142,0.9254076723946008,0.8558384552496626,0.787421614402502,0.8541095159173077,0.9247763308230723,0.8561973398661903,0.7803531427565316,0.8574973459242109,0.9167885974583045,0.7309173394793647,0.6340534256894831,0.7333920825085486,0.8162391020457933,0.7949306447638063,0.7340077724940509,0.7948807931953346,0.849750191757668,0.044571428571428526,0.0,0.02857142857142858,0.11428571428571431,0.14108404312753126,0.07459232760539915,0.1431712331634858,0.23138174091752386,0.14416154475033718,0.07522366917692774,0.1458904840826924,0.212578385597498,0.1438026601338101,0.08321140254169551,0.14250265407578916,0.2196468572434684,0.2690826605206355,0.18376089795420664,0.2666079174914514,0.3659465743105169,0.20506935523619338,0.15024980824233203,0.20511920680466555,0.265992227505949,0.9551351351351356,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.819698768906247,0.7352897178910134,0.8180751717777048,0.8792766674883096,0.8396762967693323,0.7787103347100716,0.8377380168319395,0.9015023420395132,0.839924636305832,0.7725204868238277,0.8413301911250044,0.8943611389248696,0.7054541488736796,0.6201136035913256,0.707926570184324,0.7801898200573888,0.7626099382202735,0.7097068640389099,0.7632001114144045,0.8114487838066624,0.05405405405405606,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10965954846528131,0.10666332835019443,0.10835222197598188,0.12133413103375583,0.10879889076271917,0.10666427929473708,0.10835222197598193,0.11258900702961347,0.10985046944440074,0.1066633285427738,0.1082283550316962,0.11604790171337022,0.1096188566348674,0.10263735564871772,0.1097988458935657,0.11573655077836606,0.10953666987282791,0.10534266427140167,0.10911969560556833,0.1165545894989274,0.0871103185768591,0.04558599544892998,0.08262487575339543,0.1402140998137805,0.10456923998826645,0.09817749930452396,0.10665322837192504,0.10666332835009752,0.20900887898872278,0.20286397861368277,0.2110128548811631,0.2110128548811631,0.09565078436411431,0.050635741220696,0.09755458640155892,0.1503695792637593,0.12547145686111277,0.06638180124330867,0.12765102280349983,0.20147348099435072,1.9207717637518777,1.5097697110216228,1.8921349885015344,2.4525482632245907,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4969513564601714,0.11439715883391326,0.4621485512652189,0.9583893382795194
1089,0.9559999999999994,0.8857142857142857,0.9714285714285714,1.0,0.8613136235840713,0.7684984187386147,0.8625729783247552,0.9337705847447293,0.8559088758626914,0.7927716638403569,0.85627318781892,0.9216141842908745,0.8584557450806664,0.7849603833052281,0.8605831102340864,0.9260086683084288,0.7329009053935615,0.6346808177838167,0.7319223916709874,0.8143726496130397,0.7970924506511934,0.72971004662946,0.798872015451543,0.8558809805626626,0.043999999999999956,0.0,0.02857142857142858,0.11428571428571431,0.13868637641592896,0.06622941525527065,0.1374270216752447,0.23150158126138537,0.14409112413730898,0.0783858157091255,0.14372681218108008,0.2072283361596431,0.14154425491933328,0.07399133169157124,0.1394168897659135,0.21503961669477192,0.2670990946064383,0.1856273503869603,0.2680776083290126,0.3653191822161833,0.20290754934880698,0.14411901943733732,0.20112798454845693,0.2702899533705399,0.9556756756756761,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.8218948491436653,0.7391997241059153,0.822581971524841,0.8874923488070584,0.8397613100173713,0.7835498613327899,0.8396288949127222,0.8986495766141429,0.8419567155328674,0.7758821519830297,0.844016065512884,0.9025970386802843,0.7072229702731065,0.621007733287426,0.7065997665093986,0.7783352523685283,0.7645678068487372,0.7045285949834569,0.7662380706449002,0.8167303055184834,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10944441191693262,0.1066633283501874,0.10822835503169598,0.12028658838093279,0.10864333276189636,0.10666420931171339,0.10822835503169614,0.11215813781188042,0.10962310571217845,0.10666332852859417,0.10811354389954847,0.11537039704745403,0.10955768809095076,0.10256926604504282,0.10968787231847138,0.1148955188067689,0.10940684445256857,0.10543846259674142,0.1090570152913708,0.1159320965247065,0.08591968378899228,0.03933842529799608,0.08180084606150789,0.13977339569838046,0.10463728662229638,0.09881269299155361,0.10665397167952703,0.10666332835009752,0.20905805940455313,0.20414741637286113,0.2110128548811631,0.2110128548811631,0.09409135573673943,0.04530124050225821,0.09324236697090135,0.15444556355080602,0.12338294489786847,0.059163506038795284,0.1222688401975932,0.20601961031496227,1.9210395184130062,1.4923777565577194,1.8833651892213665,2.430269696626546,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.48801909296187895,0.11914682191602449,0.4477193700216875,0.9151344239500063
