k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
366,0.7811428571,0.66450839,0.6515537043,0.8634920087,0.5632317447,0.6102424121,0.2188571429,0.33549161,0.3484462957,0.1365079913,0.4367682553,0.3897575879,0.7902702703,0.6465197636,0.6577358253,0.846757243,0.5567941345,0.5987444588,0.05405405405,0.1098989048,0.1092790782,0.1074439336,0.09764689585,0.1032485788,0.2163945723,0.1049460309,0.2093408197,0.2277002702,0.298530784,4.801359461,1.236433701,2.977568537,0.6812393284
367,0.7785714286,0.6635585789,0.6514868865,0.8653014705,0.5643579262,0.6103997343,0.2214285714,0.3364414211,0.3485131135,0.1346985295,0.4356420738,0.3896002657,0.7878378378,0.6457064255,0.6576566546,0.8483737162,0.5578143572,0.598901632,0.05405405405,0.1096661033,0.1090896901,0.1073896902,0.09762483083,0.1031446269,0.217162207,0.1049188586,0.2093488086,0.2284730502,0.2994605228,4.818346169,1.236433701,2.977568537,0.7347649563
368,0.7762857143,0.6633902477,0.6497430936,0.8658034323,0.5632585712,0.6098783334,0.2237142857,0.3366097523,0.3502569064,0.1341965677,0.4367414288,0.3901216666,0.7856756757,0.6455857241,0.656244006,0.848826116,0.5568601497,0.5984529284,0.05405405405,0.109449714,0.1095138439,0.1073390111,0.09776759712,0.1031258502,0.2179794502,0.1056423939,0.2099012269,0.2287072787,0.2996894189,4.879247228,1.236433701,2.977568537,0.7922430246
369,0.7762857143,0.6632046436,0.6504478717,0.8675309251,0.5650447465,0.6107551812,0.2237142857,0.3367953564,0.3495521283,0.1324690749,0.4349552535,0.3892448188,0.7856756757,0.6454561633,0.6568225419,0.8503730156,0.5584489175,0.5992407249,0.05405405405,0.1092486247,0.1093117773,0.1072916894,0.09777493042,0.1030465149,0.2185108598,0.1056292174,0.2099246449,0.2289317674,0.2999195243,4.873621644,1.236433701,2.977568537,0.7711728975
370,0.7777142857,0.6610599512,0.648954485,0.8667190574,0.5631639098,0.6088424337,0.2222857143,0.3389400488,0.351045515,0.1332809426,0.4368360902,0.3911575663,0.787027027,0.6435916429,0.6554658188,0.8496383965,0.5567676649,0.5975430151,0.05405405405,0.1096429075,0.1091235835,0.1078475596,0.09777474522,0.1031367445,0.2198268509,0.1056360096,0.209898503,0.2300337762,0.3015869033,4.856702084,1.236433701,2.977568537,0.7595345025
371,0.7754285714,0.6597407087,0.648495716,0.8667302624,0.5628185638,0.6079320904,0.2245714286,0.3402592913,0.351504284,0.1332697376,0.4371814362,0.3920679096,0.7848648649,0.642421193,0.6550158663,0.8496468137,0.5564470234,0.5967351094,0.05405405405,0.1094319838,0.1089483654,0.1077676063,0.09762402018,0.1029677961,0.2209566673,0.1056383152,0.2099512339,0.2310818239,0.3028628151,4.866952432,1.236433701,2.977568537,0.8233062298
372,0.7777142857,0.6585277252,0.6477564413,0.8686117653,0.5634186625,0.6077018201,0.2222857143,0.3414722748,0.3522435587,0.1313882347,0.4365813375,0.3922981799,0.787027027,0.6413701272,0.6543334973,0.851315493,0.5569776393,0.5965335762,0.05405405405,0.1092354997,0.1087852775,0.1076926152,0.09756770545,0.1028593883,0.2215438846,0.1056601935,0.2099780244,0.232009999,0.3040121229,4.85807286,1.236433701,2.977568537,0.8204911391
373,0.7754285714,0.6572137455,0.6466325252,0.8682570102,0.5622064767,0.6063153065,0.2245714286,0.3427862545,0.3533674748,0.1317429898,0.4377935233,0.3936846935,0.7848648649,0.6402091979,0.6533167106,0.8510032869,0.5558942611,0.5953111697,0.05405405405,0.1090525275,0.1086335237,0.1076223336,0.09737515319,0.1026805213,0.2228520674,0.1057008181,0.2100036182,0.2330265641,0.3052645384,4.913078331,1.236433701,2.977568537,0.7795725965
374,0.7745714286,0.6564187109,0.6464516497,0.868527654,0.5621996425,0.6059614534,0.2254285714,0.3435812891,0.3535483503,0.131472346,0.4378003575,0.3940385466,0.7840540541,0.6395180202,0.6531367402,0.8512500995,0.5558917385,0.5950009271,0.05405405405,0.1088821918,0.1084923549,0.1075565147,0.09727191084,0.1025596979,0.2235642329,0.1057357979,0.2100582223,0.2336698491,0.3060408839,4.948063204,1.236433701,2.977568537,0.7437990912
375,0.7722857143,0.6555008455,0.6458020082,0.8682797943,0.56144982,0.6049590371,0.2277142857,0.3444991545,0.3541979918,0.1317202057,0.43855018,0.3950409629,0.7818918919,0.6385370978,0.6525295955,0.8510364441,0.5552181135,0.59406335,0.05405405405,0.1093134178,0.108361067,0.1074949184,0.09712850982,0.1026327209,0.2243623547,0.1057656355,0.2101154411,0.2342185805,0.3068061933,4.957793213,1.236433701,2.977568537,0.7698047633
376,0.7705714286,0.6549146384,0.6450279295,0.8686195268,0.5609868779,0.6044192185,0.2294285714,0.3450853616,0.3549720705,0.1313804732,0.4390131221,0.3955807815,0.7802702703,0.6380468115,0.6518256643,0.8513364937,0.5548105063,0.5935981692,0.05405405405,0.1091279236,0.1082389982,0.107437312,0.09701339247,0.1025036819,0.2246360447,0.1057907895,0.2101337682,0.234708639,0.3073892267,4.985679079,1.236433701,2.977568537,0.72937951
377,0.7697142857,0.6541095051,0.6441274997,0.8675829288,0.5595489537,0.603207357,0.2302857143,0.3458904949,0.3558725003,0.1324170712,0.4404510463,0.396792643,0.7794594595,0.6373403935,0.6510087808,0.8504129605,0.5535206934,0.5925240714,0.05405405405,0.1089548522,0.1081255277,0.1073834707,0.09682490719,0.1023353224,0.2244846249,0.105811679,0.2101551558,0.235369842,0.3081821803,4.977194657,1.236433701,2.977568537,0.6827583394
378,0.7708571429,0.6542117914,0.6434710174,0.867773494,0.5590175323,0.6030202643,0.2291428571,0.3457882086,0.3565289826,0.132226506,0.4409824677,0.3969797357,0.7805405405,0.6374462211,0.6504052561,0.8506040001,0.5530550747,0.5923639943,0.05405405405,0.1087934407,0.1080200731,0.1078592171,0.09694685686,0.102342336,0.2244106483,0.1058286875,0.2101776602,0.2353992921,0.3081570586,4.961637808,1.236433701,2.977568537,0.7313261323
379,0.7708571429,0.6536816015,0.6425714161,0.8666054294,0.5574640909,0.6019446517,0.2291428571,0.3463183985,0.3574285839,0.1333945706,0.4425359091,0.3980553483,0.7805405405,0.6370008819,0.6495901721,0.849544719,0.5516661637,0.5914148779,0.05405405405,0.1086429649,0.1079220884,0.1077788694,0.09674341778,0.1021769275,0.2252769662,0.1058421653,0.2102017659,0.2358326566,0.3086776357,4.984701057,1.236433701,2.977568537,0.7295606203
380,0.7711428571,0.6528518627,0.6425125467,0.8663361252,0.557172058,0.6014602602,0.2288571429,0.3471481373,0.3574874533,0.1336638748,0.442827942,0.3985397398,0.7808108108,0.6362799398,0.6495280737,0.8492998552,0.5514097629,0.5909851196,0.05405405405,0.1091027633,0.1078310623,0.1077034544,0.09664181505,0.1022856826,0.2250744151,0.1058524332,0.2101864065,0.2360312539,0.3091686785,4.990996812,1.236433701,2.977568537,0.7493436054
381,0.7714285714,0.6520064984,0.6419405795,0.8656072298,0.5561227497,0.6004551469,0.2285714286,0.3479935016,0.3580594205,0.1343927702,0.4438772503,0.3995448531,0.7810810811,0.6355224957,0.6490034286,0.8486442549,0.5504723287,0.5900917936,0.05405405405,0.108933377,0.1077465162,0.1076327285,0.09649451276,0.1021427397,0.2260737146,0.1058597849,0.2102259676,0.2367386375,0.3100108158,4.993791027,1.236433701,2.977568537,0.7159332001
382,0.776,0.6529521456,0.6421451183,0.8650449382,0.5560222343,0.6008236095,0.224,0.3470478544,0.3578548817,0.1349550618,0.4439777657,0.3991763905,0.7854054054,0.6363857985,0.6491805913,0.8481402077,0.550373618,0.590428208,0.05405405405,0.10877515,0.1076680024,0.1075664526,0.09640983948,0.1020328164,0.2253568125,0.1059117226,0.21027279,0.2361821195,0.3092266265,4.954347084,1.236433701,2.977568537,0.7104201938
383,0.7762857143,0.6524266106,0.6410383324,0.8658345569,0.5556224987,0.6003283225,0.2237142857,0.3475733894,0.3589616676,0.1341654431,0.4443775013,0.3996716775,0.7856756757,0.6359247484,0.6481805248,0.8488483848,0.5500111061,0.5899884274,0.05405405405,0.1086274219,0.1075951025,0.1075043931,0.09632927307,0.101934754,0.225307622,0.1059588012,0.2103196146,0.2366391404,0.3097615406,4.956772435,1.236433701,2.977568537,0.7349508271
384,0.7757142857,0.6512497956,0.6417185311,0.8660298992,0.556279258,0.6001755517,0.2242857143,0.3487502044,0.3582814689,0.1339701008,0.443720742,0.3998244483,0.7851351351,0.6348943033,0.6487761241,0.8490217114,0.5506058676,0.5898550698,0.05405405405,0.1084895625,0.1075274253,0.1074463227,0.09631425095,0.1018794709,0.225457614,0.1060014215,0.2103536181,0.2375159458,0.3108609154,4.98057907,1.236433701,2.977568537,0.7199233932
385,0.776,0.650118066,0.6415373374,0.8670217347,0.5568432367,0.5999459115,0.224,0.349881934,0.3584626626,0.1329782653,0.4431567633,0.4000540885,0.7854054054,0.6339058771,0.6486083495,0.8499068008,0.5511125143,0.5896555085,0.05405405405,0.1083609715,0.1074646058,0.1073920209,0.09630118431,0.1018246123,0.226014167,0.106039951,0.2103894236,0.2383524389,0.3119136372,4.991021993,1.236433701,2.977568537,0.7119078242
386,0.7757142857,0.6509344509,0.6420698585,0.8669610727,0.5572789054,0.6005662204,0.2242857143,0.3490655491,0.3579301415,0.1330389273,0.4427210946,0.3994337796,0.7851351351,0.634642685,0.6490744373,0.8498525962,0.5515119119,0.5902185741,0.05405405405,0.1082410776,0.1074063029,0.1073412749,0.09627395088,0.101766853,0.2256233803,0.1060747264,0.2104532007,0.2378726773,0.3112367762,5.011630891,1.236433701,2.977568537,0.7613325166
387,0.7757142857,0.6505092132,0.6418379893,0.8665490926,0.5568162664,0.6000902862,0.2242857143,0.3494907868,0.3581620107,0.1334509074,0.4431837336,0.3999097138,0.7851351351,0.6342747,0.6488625536,0.8494840851,0.5510936077,0.5897975664,0.05405405405,0.1081293387,0.107352199,0.1072938795,0.09619265612,0.1016766021,0.2261815511,0.1061060565,0.210464813,0.2382295704,0.3116606306,5.016186227,1.236433701,2.977568537,0.7830617139
388,0.7742857143,0.6475564197,0.6400938307,0.8654286365,0.5545285021,0.5975021977,0.2257142857,0.3524435803,0.3599061693,0.1345713635,0.4454714979,0.4024978023,0.7837837838,0.631667774,0.6472983692,0.8484884718,0.5490457933,0.5874912722,0.05405405405,0.1086252737,0.1073019973,0.107249638,0.09598589859,0.101704815,0.2269964502,0.1061342248,0.2105302005,0.2398376091,0.3140195891,5.043650165,1.236433701,2.977568537,0.755663902
389,0.774,0.6463750355,0.6402156571,0.8646692781,0.5540338118,0.5967379812,0.226,0.3536249645,0.3597843429,0.1353307219,0.4459661882,0.4032620188,0.7835135135,0.6306541114,0.6474035262,0.8478105453,0.5486178887,0.5868254213,0.05405405405,0.109086331,0.1072554217,0.1072083617,0.09590951593,0.1018002433,0.2273008902,0.1061594915,0.210529353,0.2402427975,0.3148027231,5.063441027,1.236433701,2.977568537,0.7462122051
390,0.7717142857,0.6473449969,0.6399949723,0.8644809459,0.5538152451,0.5969984805,0.2282857143,0.3526550031,0.3600050277,0.1355190541,0.4461847549,0.4030015195,0.7813513514,0.6315202519,0.6472026547,0.8476480842,0.548400421,0.5870558472,0.05405405405,0.1089209758,0.1072122145,0.1071698705,0.09584962333,0.1017093621,0.2269486541,0.1061820955,0.2105680836,0.2397013093,0.3140192602,5.068381219,1.236433701,2.977568537,0.7870278004
391,0.772,0.6469136223,0.6388042295,0.8628468805,0.5515449314,0.5957256207,0.228,0.3530863777,0.3611957705,0.1371531195,0.4484550686,0.4042743793,0.7816216216,0.6311537393,0.6461330073,0.8461958721,0.5463606033,0.585913221,0.05405405405,0.1087661306,0.1071721362,0.1077340262,0.09592575352,0.101687761,0.2271298424,0.1062022564,0.2105675449,0.2400823915,0.3144631954,5.062223856,1.236433701,2.977568537,0.8045646474
392,0.772,0.6471942297,0.6398571827,0.8616163427,0.551688683,0.5959356003,0.228,0.3528057703,0.3601428173,0.1383836573,0.448311317,0.4040643997,0.7816216216,0.631408594,0.6470705076,0.8450969248,0.5464864722,0.5861019064,0.05405405405,0.1086212242,0.1071349634,0.1076618389,0.0958653059,0.1016076733,0.2273896043,0.1062201762,0.2105675449,0.2399911496,0.3142807939,5.068618063,1.236433701,2.977568537,0.8105293557
393,0.7708571429,0.646099345,0.6408516926,0.8634959199,0.5537536502,0.5968196304,0.2291428571,0.353900655,0.3591483074,0.1365040801,0.4462463498,0.4031803696,0.7805405405,0.6304900346,0.6479566249,0.8467619051,0.5483540907,0.5868899737,0.05405405405,0.1090857357,0.1071004883,0.1075941214,0.09597492136,0.1018331158,0.227333613,0.1062360403,0.210593986,0.2403082779,0.3149670975,5.068863716,1.236433701,2.977568537,0.7748086417
394,0.7717142857,0.6483112265,0.6416713631,0.8633187125,0.5541787661,0.598041821,0.2282857143,0.3516887735,0.3583286369,0.1366812875,0.4458212339,0.401958179,0.7813513514,0.6324531932,0.6486836405,0.846609577,0.5487471564,0.5879947512,0.05405405405,0.1089203114,0.1070685177,0.1075306468,0.09596543278,0.1017783282,0.226670956,0.1062500196,0.2105945082,0.23893597,0.3130866511,5.06203556,1.236433701,2.977568537,0.7805282904
395,0.7705714286,0.6480640477,0.6406908365,0.8603885605,0.5516451635,0.5965835589,0.2294285714,0.3519359523,0.3593091635,0.1396114395,0.4483548365,0.4034164411,0.7802702703,0.6322298463,0.6478057932,0.8439828645,0.5464794461,0.5866951527,0.05405405405,0.1087654052,0.1070388718,0.108071227,0.0959073248,0.1017002039,0.2275469297,0.1062622709,0.2105952797,0.2392230451,0.3133874511,5.104387991,1.236433701,2.977568537,0.7632896728
396,0.7714285714,0.6477110988,0.6400722209,0.8599973062,0.5510365832,0.5959831171,0.2285714286,0.3522889012,0.3599277791,0.1400026938,0.4489634168,0.4040168829,0.7810810811,0.6319129283,0.6472510685,0.8436357059,0.5459172566,0.5861583975,0.05405405405,0.108620447,0.1070113834,0.1079768201,0.09580014965,0.1015858438,0.2283253441,0.1062729388,0.2106091081,0.2395740184,0.3137768482,5.094862205,1.236433701,2.977568537,0.7322722958
397,0.7711428571,0.6472526509,0.6381421237,0.8599701383,0.5494862727,0.5948552868,0.2288571429,0.3527473491,0.3618578763,0.1400298617,0.4505137273,0.4051447132,0.7808108108,0.6315045164,0.6455244195,0.843608554,0.5445224979,0.5851558137,0.05405405405,0.1084848853,0.1069858971,0.1078881847,0.09564496666,0.1014512252,0.2288276991,0.1062821562,0.2106103562,0.2399862679,0.3142530409,5.113705753,1.236433701,2.977568537,0.7052988312
398,0.7702857143,0.6466530815,0.6374832346,0.8599498306,0.5488197908,0.5941780378,0.2297142857,0.3533469185,0.3625167654,0.1400501694,0.4511802092,0.4058219622,0.78,0.6309738537,0.6449338707,0.8435851796,0.5439257177,0.58455639,0.05405405405,0.1083581882,0.1069622685,0.1078050391,0.09556367863,0.1013642738,0.2291610488,0.1062900454,0.210611832,0.2404828979,0.3148470522,5.102457375,1.236433701,2.977568537,0.7176991096
399,0.7711428571,0.645325968,0.6378571519,0.8616829819,0.5502150258,0.5944073322,0.2288571429,0.354674032,0.3621428481,0.1383170181,0.4497849742,0.4055926678,0.7808108108,0.6297951774,0.6452664295,0.8451178398,0.5451883764,0.5847575466,0.05405405405,0.1088347036,0.1069403633,0.107727106,0.09564030107,0.1015596558,0.22912216,0.1062967191,0.2106138027,0.2410281307,0.3157874708,5.078816866,1.236433701,2.977568537,0.712156322
400,0.7742857143,0.6486821151,0.6419451923,0.8634926722,0.5547949446,0.5984873571,0.2257142857,0.3513178849,0.3580548077,0.1365073278,0.4452050554,0.4015126429,0.7837837838,0.632777759,0.6489164124,0.8467262971,0.5493126397,0.5884067998,0.05405405405,0.1086858423,0.1069200569,0.1076541145,0.09592851814,0.1016805562,0.2265788168,0.1063022809,0.2106290438,0.23886528,0.3128793199,5.000035932,1.236433701,2.977568537,0.6695594005
401,0.7768571429,0.6527373673,0.6466112329,0.8630715289,0.5584214176,0.6023496424,0.2231428571,0.3472626327,0.3533887671,0.1369284711,0.4415785824,0.3976503576,0.7862162162,0.6363868825,0.6530818683,0.8463613655,0.5525846105,0.5918686544,0.05405405405,0.1085465203,0.1069012334,0.1075858002,0.09612876714,0.101753881,0.224069873,0.1063068262,0.210617305,0.2362145639,0.3093398574,4.963304198,1.236433701,2.977568537,0.6025986628
402,0.7828571429,0.6585289708,0.6515829154,0.8636313254,0.5629831063,0.6075944165,0.2171428571,0.3414710292,0.3484170846,0.1363686746,0.4370168937,0.3924055835,0.7918918919,0.6415596051,0.6575205315,0.8468644399,0.556700203,0.5965703098,0.05405405405,0.108416211,0.1068837854,0.1075219067,0.0964057945,0.1018720681,0.2209503709,0.1063104429,0.2106199022,0.2323512805,0.3042322894,4.872380109,1.236433701,2.977568537,0.5888336392
403,0.7891428571,0.6644481007,0.6570282182,0.8641599133,0.5679352778,0.6130142032,0.2108571429,0.3355518993,0.3429717818,0.1358400867,0.4320647222,0.3869857968,0.7978378378,0.6468253203,0.6623820686,0.8473385526,0.561151753,0.6014202605,0.05405405405,0.1082944065,0.106867613,0.107462186,0.09670485573,0.1020026989,0.2167440879,0.1063368286,0.2106597042,0.2284260269,0.2990274764,4.7563681,1.236433701,2.977568537,0.5904752337
404,0.7937142857,0.6684011556,0.6616000488,0.8652163929,0.5724206127,0.6173382865,0.2062857143,0.3315988444,0.3383999512,0.1347836071,0.4275793873,0.3826617135,0.8021621622,0.6503524817,0.6664643697,0.848285905,0.5651898677,0.6052901277,0.05405405405,0.1081806181,0.1068526235,0.107406399,0.09699261489,0.1021266153,0.2135619848,0.106361212,0.210671443,0.225812978,0.2955572093,4.666798625,1.236433701,2.977568537,0.5747688146
405,0.8,0.6730348317,0.6660296346,0.8666504788,0.5771648395,0.6219038223,0.2,0.3269651683,0.3339703654,0.1333495212,0.4228351605,0.3780961777,0.8081081081,0.6543410743,0.6704193648,0.8495658196,0.5694552798,0.6093445383,0.05405405405,0.1086731979,0.1068387308,0.1073543158,0.09729264533,0.1024579527,0.2104754299,0.1063837493,0.2107257897,0.2225030463,0.2913223267,4.588163886,1.236433701,2.977568537,0.5597905825
406,0.8068571429,0.6761822689,0.6716812148,0.8668381663,0.5819393257,0.6259977952,0.1931428571,0.3238177311,0.3283187852,0.1331618337,0.4180606743,0.3740022048,0.8145945946,0.657097296,0.6754668782,0.8497340894,0.5737545472,0.6129909666,0.05405405405,0.1091321445,0.1068258552,0.1073057161,0.09759257218,0.1027843929,0.2073160321,0.1064045841,0.2107520852,0.2200927943,0.2883366318,4.491829943,1.236433701,2.977568537,0.5437905528
407,0.8111428571,0.6812100674,0.6776953989,0.8680666754,0.5879272574,0.6316215435,0.1888571429,0.3187899326,0.3223046011,0.1319333246,0.4120727426,0.3683784565,0.8186486486,0.6615846177,0.6808378896,0.8508331271,0.5791278549,0.6180154053,0.05405405405,0.108964647,0.1068139225,0.1072603894,0.09797686888,0.1029471541,0.2036287241,0.106423848,0.2108063208,0.2167835855,0.2839330587,4.403644662,1.236433701,2.977568537,0.5303710091
408,0.818,0.6879366387,0.6833496348,0.8680549396,0.5927369964,0.6369364544,0.182,0.3120633613,0.3166503652,0.1319450604,0.4072630036,0.3630635456,0.8251351351,0.6673664171,0.6858874524,0.8508238849,0.5834330818,0.6227323099,0.05405405405,0.1094067949,0.106802864,0.1072181347,0.09827262972,0.1032554155,0.2002715315,0.1064416621,0.2108063208,0.2121916782,0.2779301855,4.276196283,1.236433701,2.977568537,0.5356847852
409,0.8242857143,0.6941579314,0.6887612024,0.8678997982,0.5972488854,0.642380683,0.1757142857,0.3058420686,0.3112387976,0.1321002018,0.4027511146,0.357619317,0.8310810811,0.672954569,0.6907212608,0.85068597,0.5874689786,0.6275988484,0.05405405405,0.1092210628,0.1067926159,0.107178761,0.09854587431,0.1033460443,0.1959921257,0.1064581378,0.2108330653,0.2080285667,0.2724348997,4.163839652,1.236433701,2.977568537,0.5056733916
410,0.8288571429,0.7005401775,0.6930784016,0.8676806749,0.6009219444,0.6477279923,0.1711428571,0.2994598225,0.3069215984,0.1323193251,0.3990780556,0.3522720077,0.8354054054,0.6786845919,0.6946051907,0.850497021,0.5906833515,0.6323218362,0.05405405405,0.1090469203,0.10798141,0.1071420866,0.09939014419,0.1037017033,0.1923138752,0.1064733775,0.2108471983,0.2037497765,0.266791948,4.076279562,1.236433701,2.977568537,0.5020905494
411,0.8334285714,0.7036461545,0.6984741832,0.8691801551,0.6065623143,0.6522676495,0.1665714286,0.2963538455,0.3015258168,0.1308198449,0.3934376857,0.3477323505,0.8397297297,0.6813895747,0.6994313897,0.8518378154,0.5957337118,0.6363427868,0.05405405405,0.1094698532,0.1078952208,0.1071079393,0.09971430579,0.1040367726,0.1893640136,0.1070487494,0.2112770407,0.201415887,0.2638754987,3.998016584,1.236433701,2.977568537,0.4945597992
