k,b_norm_griebel_innovation_mean,b_norm_griebel_innovation_q05,b_norm_griebel_innovation_q50,b_norm_griebel_innovation_q95,b_norm_radial_mean,b_norm_radial_q05,b_norm_radial_q50,b_norm_radial_q95,b_norm_x_mean,b_norm_x_q05,b_norm_x_q50,b_norm_x_q95,b_norm_y_mean,b_norm_y_q05,b_norm_y_q50,b_norm_y_q95,b_norm_comp_mean,b_norm_comp_q05,b_norm_comp_q50,b_norm_comp_q95,b_norm_overall_mean,b_norm_overall_q05,b_norm_overall_q50,b_norm_overall_q95,d_norm_griebel_innovation_mean,d_norm_griebel_innovation_q05,d_norm_griebel_innovation_q50,d_norm_griebel_innovation_q95,d_norm_radial_mean,d_norm_radial_q05,d_norm_radial_q50,d_norm_radial_q95,d_norm_x_mean,d_norm_x_q05,d_norm_x_q50,d_norm_x_q95,d_norm_y_mean,d_norm_y_q05,d_norm_y_q50,d_norm_y_q95,d_norm_comp_mean,d_norm_comp_q05,d_norm_comp_q50,d_norm_comp_q95,d_norm_overall_mean,d_norm_overall_q05,d_norm_overall_q50,d_norm_overall_q95,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95,rmse_mean,rmse_q05,rmse_q50,rmse_q95
1027,0.9468571428571415,0.8857142857142857,0.9428571428571428,1.0,0.8672722309578097,0.7930077512134811,0.8712174087826554,0.9290264389861804,0.8620276006889216,0.7970381473500617,0.8661477019218594,0.9200837474032457,0.8408788182818266,0.7599538307360507,0.8426121865081018,0.915597276746429,0.722595634789044,0.6372591476178594,0.7268063199973764,0.7972899510477521,0.795315103521451,0.739055938838289,0.7980326607101766,0.8441418889875677,0.05314285714285712,0.0,0.05714285714285716,0.11428571428571431,0.13272776904218989,0.07097356101381959,0.12878259121734453,0.2069922487865188,0.13797239931107813,0.07991625259675436,0.13385229807814059,0.20296185264993835,0.15912118171817335,0.08440272325357091,0.15738781349189818,0.2400461692639493,0.2774043652109559,0.2027100489522479,0.27319368000262356,0.3627408523821405,0.2046848964785491,0.15585811101243227,0.2019673392898233,0.26094406116171104,0.9470270270270271,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8279685377646133,0.7617545692366737,0.8316221239131076,0.883265051024305,0.8454903230552533,0.7874457685119898,0.8491838678799584,0.8973669151852646,0.8266411349497552,0.7537756968723633,0.8281569637162175,0.8933589865606507,0.6985630426082179,0.6234217286072478,0.702599801062032,0.7642233155272209,0.7635804012081047,0.7121052830301943,0.7662761740244545,0.8068684084455066,0.05405405405405603,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10706641405305163,0.10666332835009806,0.1066633283500984,0.10796223702228638,0.10774047927453424,0.10666332835009817,0.1066633283500984,0.10968716242665336,0.1086329095485012,0.10666332835009817,0.1066633283500984,0.11372136442407411,0.10798888599023354,0.10276495800336248,0.10722378594538778,0.11267755466243962,0.10746806366377568,0.10467360762880804,0.10703637970548202,0.11186536208598849,0.08144674781982662,0.041325419768182096,0.08112843181445568,0.13320116908935456,0.10666332835009439,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09068139831747521,0.0485489823261671,0.08809285651722906,0.14159164181675846,0.11849825520886043,0.06340328476637398,0.11504621122994116,0.18491376658827702,2.082995943250838,1.571374302206216,2.070365547072824,2.5269605611398136,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5582302185131556,0.14175908239605214,0.5543009085867319,1.126567662675543
1028,0.9468571428571417,0.8857142857142857,0.9428571428571428,1.0,0.8672122624737937,0.7864739879306166,0.8716612569606111,0.9281992605930024,0.8596078084327045,0.7910522860756241,0.8674770196407113,0.9173106309430497,0.8415292747482687,0.7680085578899318,0.8450274988317744,0.9190860607807511,0.7210490068932616,0.6236667746112937,0.7256013563014904,0.7992968127915614,0.7945856315391769,0.7345533657564469,0.7982884543844526,0.8440238582137795,0.05314285714285712,0.0,0.05714285714285716,0.11428571428571431,0.1327877375262061,0.07180073940699755,0.12833874303938886,0.21352601206938335,0.14039219156729574,0.08268936905695039,0.13252298035928867,0.2089477139243759,0.15847072525173148,0.08091393921924896,0.15497250116822558,0.23199144211006822,0.27895099310673854,0.20070318720843858,0.27439864369850964,0.37633322538870634,0.20541436846082317,0.1559761417862206,0.20171154561554736,0.2654466342435531,0.9470270270270271,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8279220035527394,0.7559177188922112,0.832018630219203,0.8825261022611016,0.8433332295048818,0.78209837878367,0.8503705680983782,0.8948895886960171,0.8272147000770628,0.761488281648738,0.8303128025394203,0.8964756452779772,0.6971631923126819,0.6110796746256285,0.7015454879437291,0.7659781525698427,0.7629175233042058,0.7088712696984528,0.7664928353308209,0.8068047831690421,0.05405405405405601,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10703732492403888,0.10666332835009817,0.1066633283500984,0.10786692555266832,0.10826690830674501,0.10666332835009817,0.1066633283500984,0.11015215754618697,0.10850092497154991,0.10666332835009817,0.1066633283500984,0.11320945429078155,0.1081033320455301,0.10204981530184615,0.10750088059529439,0.11335845474165668,0.10750084948060047,0.10429964283942325,0.10723310881039527,0.11184360208866578,0.0814231099451381,0.04039254061222457,0.0805728816612768,0.13594375301072695,0.1066633283500946,0.10666332835009738,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09073379826349705,0.04911480809495967,0.0877892454240472,0.1460610182107363,0.11855933398524128,0.06414223356384914,0.1146497055314509,0.19075061693273965,2.0769268319646375,1.5759229169226194,2.0569670566947638,2.566509953383014,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5597371796580444,0.1539111404786698,0.519066163161428,1.1246246526553607
1029,0.9477142857142846,0.8857142857142857,0.9428571428571428,1.0,0.8681630867463498,0.7989021233319177,0.8670510797019917,0.9265456683208678,0.8586952136473791,0.7860304427610129,0.8640175337587805,0.9128373680517341,0.841174055203195,0.7619423280151842,0.8420280496265995,0.9188841734140687,0.7199298174003256,0.6248584508823323,0.72663944632213,0.8007982996222421,0.7943777020440644,0.7267723273775848,0.7956537310367112,0.8384356704034748,0.05228571428571425,0.0,0.05714285714285716,0.11428571428571431,0.13183691325365005,0.07345433167913212,0.13294892029800834,0.20109787666808238,0.14130478635262103,0.08716263194826586,0.13598246624121946,0.21396955723898706,0.1588259447968046,0.08111582658593129,0.15797195037340045,0.23805767198481573,0.280070182599674,0.19920170037775778,0.27336055367787016,0.3751415491176677,0.20562229795593595,0.16156432959652522,0.20434626896328878,0.27322767262241515,0.9478378378378379,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8287784840919298,0.766559806054554,0.8279001898664801,0.8810488871679406,0.8425109603467669,0.7776121754289614,0.8472809106350685,0.8908934589132743,0.8268947319584342,0.7560747646223921,0.8276367446232553,0.896283440471572,0.6961828407191137,0.6103688046560817,0.7024510765094416,0.7672797810056261,0.7627552370207753,0.7022537733514375,0.763897854825331,0.80221193236239,0.05405405405405603,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10701029674257632,0.10666332835009817,0.1066633283500984,0.10777858887243598,0.10815922187459744,0.10666332835009817,0.10666332835009834,0.10989721221805035,0.10837700122942719,0.10666332835009817,0.1066633283500984,0.11273416663291737,0.10791811728550232,0.1026677147762242,0.10737524803341841,0.1133716409815628,0.10740067422474465,0.1046229301767555,0.10714573201717936,0.11151439223567496,0.08089588729959693,0.04048060108926276,0.07947296702167933,0.1339705714722554,0.1066633283500948,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09009317107915463,0.050245936530819296,0.09094280589306006,0.13755963660583345,0.11771636753678197,0.06561944809816161,0.11876814595847082,0.17964810781852708,2.089457761055811,1.6500810531077164,2.0594270664059415,2.5861815186243384,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5377106895215218,0.1984721686192198,0.4734485944759813,1.0627044203155234
1030,0.9482857142857136,0.8857142857142857,0.9428571428571428,1.0,0.8680496876917232,0.8046695502971624,0.8731234569844567,0.9280870725810768,0.8598386686418625,0.7933046199078838,0.8668838379481747,0.910251085958723,0.8408786293526884,0.7590103796073727,0.8429229871127042,0.9208066202921735,0.720698709572384,0.6189385186583484,0.7263960120358356,0.8083422759698636,0.7946607543811516,0.7341600516267188,0.7943262347251454,0.8437999227834739,0.051714285714285685,0.0,0.05714285714285716,0.11428571428571431,0.13195031230827717,0.07191292741892318,0.1268765430155433,0.1953304497028376,0.14016133135813752,0.0897489140412771,0.13311616205182528,0.20669538009211613,0.1591213706473116,0.07919337970782644,0.15707701288729572,0.24098962039262722,0.2793012904276166,0.19165772403013634,0.27360398796416446,0.38106148134165163,0.20533924561884817,0.15620007721652607,0.2056737652748546,0.2658399483732812,0.9483783783783788,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8286871328132621,0.7721347142092,0.8333248671444686,0.8824258805959291,0.8435368666339089,0.7840034690578715,0.8498414852799969,0.8885830382763559,0.8266248628117758,0.7530486596282188,0.8284333466215267,0.898012684185287,0.6968717050402392,0.605977951795891,0.7022420719869253,0.7738339785768195,0.7630170912741394,0.7088591788797222,0.7627801867337253,0.8062266767061869,0.05405405405405603,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10698518880341837,0.10666332835009817,0.1066633283500984,0.10769671925669587,0.10805813599822996,0.10666332835009817,0.1066633283500984,0.10966077435104415,0.1082607450850471,0.10666332835009817,0.1066633283500984,0.1122929522863087,0.10785408093426418,0.10288088512194499,0.10729272405266826,0.11337029599073707,0.10736421516279986,0.10473397478094212,0.10707018316009315,0.11103857231990824,0.08151110280207963,0.04260087914673224,0.07867855332788971,0.1315947431534872,0.10666332835009502,0.10666332835009745,0.10666332835009751,0.10666332835009752,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09017467548454113,0.04919154954249611,0.08678903744194397,0.13357417038111943,0.11782027278502927,0.06424245522902175,0.11334346863697292,0.17446950275219567,2.0754913014255,1.614506478065327,2.0641169204554233,2.547892689540109,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5553009923446679,0.18552167788342327,0.5213082886289806,1.1504903630339283
1031,0.9471428571428565,0.8857142857142857,0.9428571428571428,1.0,0.8686816878773728,0.7931820963818373,0.8694898935942341,0.9243776843974874,0.8599216499968777,0.7836774952181361,0.865392198855063,0.9098841724269255,0.8398732513428853,0.7598130303478294,0.8414991002364969,0.9204453661690064,0.7200337915052961,0.6213597471980975,0.7224822265932905,0.8005740026940693,0.7947568161469367,0.7408707327737539,0.7976157303257994,0.8449649467710562,0.05285714285714282,0.0,0.05714285714285716,0.11428571428571431,0.13131831212262723,0.07562231560251266,0.13051010640576582,0.20681790361816263,0.14007835000312194,0.09011582757307446,0.13460780114493698,0.21632250478186374,0.16012674865711496,0.07955463383099358,0.15850089976350315,0.2401869696521705,0.27996620849470344,0.19942599730593066,0.27751777340670947,0.3786402528019025,0.20524318385306334,0.1550350532289439,0.2023842696742006,0.25912926722624613,0.9472972972972977,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8292588504744262,0.761629899894625,0.8300788713820415,0.8791121481021438,0.8435988281173834,0.7754313538479052,0.8485089493772537,0.8882552609630768,0.8257699565537981,0.7541912063874375,0.827164368181941,0.8976797424194837,0.696268508825217,0.6090761919971852,0.6986397385775942,0.7670891325928981,0.7630915974752487,0.7152218292875295,0.765795773950493,0.8076535980762467,0.05405405405405601,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10696186927112292,0.10666332835009817,0.1066633283500984,0.10762084556105027,0.10796332676932341,0.10666332835009817,0.1066633283500984,0.10944151770297564,0.10867203313609776,0.10666332835009817,0.1066633283500984,0.11188342958362875,0.10796814585564571,0.10252276154688848,0.10727811432759154,0.11473438888952216,0.10740382566149002,0.10454728174938488,0.10702563925796671,0.1115739267845715,0.0820318300134985,0.041394180215417735,0.08244565101228896,0.1292711605036516,0.1066633283500952,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08974924251312047,0.05172893133398436,0.089274551612376,0.14116881919555185,0.11726021489001225,0.06755618772280707,0.11658946394064916,0.18455967732484985,2.0721366116275717,1.5744843837492608,2.0837662081435826,2.560750629725956,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.4943924470044932,0.12292594464679674,0.4307148580326249,1.066751440894338
1032,0.9462857142857136,0.8857142857142857,0.9428571428571428,1.0,0.8706780874657474,0.7994757828052257,0.873454971881301,0.9292589518544456,0.8595830780781667,0.7746233032989706,0.8631163925734564,0.920728147421899,0.8412751238847043,0.7599782363652549,0.8411329964797156,0.9185174946542426,0.7210030517859163,0.6240026871824103,0.7222970104932736,0.805561476144288,0.796158940451579,0.7461296101874053,0.7976674940816186,0.8504137571000343,0.05371428571428567,0.0,0.05714285714285716,0.11428571428571431,0.1293219125342524,0.07074104814555437,0.12654502811869908,0.20052421719477428,0.14041692192183355,0.07927185257810111,0.1368836074265436,0.22537669670102947,0.15872487611529507,0.08148250534575743,0.15886700352028438,0.24002176363474506,0.27899694821408366,0.19443852385571198,0.27770298950672645,0.3759973128175897,0.2038410595484209,0.14958624289996564,0.20233250591838137,0.2538703898125947,0.9464864864864869,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.831048379733745,0.7675188939766233,0.8336209964753826,0.8834724197194376,0.8433085153347618,0.7674217663318365,0.8464758881525183,0.897942581492541,0.8269883706207551,0.7542417221637564,0.8268373142703794,0.8959677243069093,0.6971281556936592,0.6099843584235571,0.6985735290129452,0.7714112542619698,0.7643513726362747,0.7204033571017043,0.7658904134475277,0.8125330483585743,0.05405405405405601,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10694021472408367,0.10666332835009817,0.1066633283500984,0.10755053063965596,0.10787447584255164,0.10666332835009817,0.1066633283500984,0.10923820863061122,0.10853697719706563,0.10666332835009817,0.1066633283500984,0.11150337475876924,0.10790613950345013,0.10247808733535653,0.10740415658005487,0.11373277277668256,0.10736837033849213,0.10452394301898357,0.10707699573941004,0.11080374960145377,0.08205472546452798,0.040187370248603325,0.08158237560433118,0.12447530710137057,0.10666332835009534,0.10666332835009745,0.10666332835009751,0.10666332835009752,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08839084961628008,0.04838984671484134,0.08656225388906652,0.13715314069002663,0.11548151290421296,0.06319551583969797,0.11304730570788257,0.1791264372728772,2.0804752080628837,1.5702683509654318,2.078780207743825,2.5984705239286816,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5090106642039549,0.135248055352199,0.4616204810852655,1.0468535858604002
1033,0.9465714285714278,0.8857142857142857,0.9428571428571428,1.0,0.8703932959078461,0.793957114206579,0.8759480552622843,0.9281378930937945,0.8610518454761769,0.7771149073279339,0.8666375991811379,0.9242257528872291,0.8429105463665065,0.7772255480642297,0.8422945989263164,0.9170680117952283,0.7236793856863393,0.6270703062502166,0.7270780134555802,0.8120220686679452,0.797150000241823,0.7421279988294702,0.7993487159605616,0.8532876164923002,0.0534285714285714,0.0,0.05714285714285716,0.11428571428571431,0.12960670409215416,0.07186210690620559,0.12405194473771569,0.20604288579342098,0.1389481545238232,0.07577424711277096,0.13336240081886214,0.2228850926720662,0.15708945363349316,0.08293198820477153,0.1577054010736836,0.22277445193577017,0.2763206143136605,0.18797793133205476,0.2729219865444198,0.37292969374978335,0.2028499997581769,0.1467123835076998,0.20065128403943838,0.25787200117052983,0.9467567567567572,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8306591341773039,0.7626020166552865,0.8358481842811631,0.8824712804236119,0.8446171062678708,0.76964760758214,0.8496215111155938,0.9010671207176836,0.8284247752734812,0.7672496841732472,0.8278750163338062,0.8945101688808819,0.6994882929628454,0.6141202088720309,0.7028334427175877,0.7770302917752859,0.7651902084312447,0.7167369234596929,0.7673610890590661,0.8147650471181043,0.05405405405405603,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10752014309007678,0.10666332835009817,0.1066633283500984,0.10871289338205421,0.10779127181009555,0.10666332835009817,0.10666332835009834,0.10904969997029576,0.1084102183164671,0.10666332835009817,0.1066633283500984,0.11115071269395753,0.10796062073630988,0.10291408078905366,0.10719662907983157,0.11289856089803016,0.10762870392600903,0.10475120405205947,0.10701483025521202,0.11152950453456219,0.08234629733746754,0.040536329091002674,0.08238212975673098,0.12378312862477482,0.10666332835009552,0.10666332835009745,0.10666332835009751,0.10666332835009752,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08835626472373878,0.04915678611596282,0.0848392933355826,0.14094151933616775,0.11558079427765802,0.06419705540133908,0.11082015138421668,0.1840651974981839,2.0839259589239827,1.5412187957568397,2.097515861140221,2.627860582041177,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5129760909661859,0.15125172710925047,0.520355252300448,0.9405171844380478
1034,0.9482857142857136,0.8857142857142857,0.9428571428571428,1.0,0.8700039369801154,0.7922230170720354,0.8748573396285038,0.9271717823394418,0.860765294485809,0.7889968843715832,0.8647725646153692,0.9231285389558193,0.8425888980032329,0.767773627777957,0.8438827705856226,0.9183151947034468,0.7231718622798801,0.6295054885490763,0.7261995097271461,0.809721552604247,0.7966511861310457,0.7373446007045397,0.7983297283361631,0.856887019706094,0.05171428571428569,0.0,0.05714285714285716,0.11428571428571431,0.12999606301988476,0.07282821766055828,0.1251426603714963,0.20777698292796468,0.13923470551419076,0.07687146104418074,0.1352274353846307,0.2110031156284167,0.1574111019967667,0.0816848052965531,0.15611722941437745,0.23222637222204306,0.2768281377201202,0.1902784473957529,0.2738004902728539,0.3704945114509236,0.20334881386895437,0.14311298029390596,0.2016702716638369,0.2626553992954604,0.9483783783783789,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8303336984363535,0.760937694311665,0.8348738080552869,0.881608218257873,0.844355787889106,0.7802622134069344,0.8479554073741526,0.9000780007903211,0.828126723747874,0.7593001492111243,0.8292937883179394,0.8957870023421904,0.6990484991384808,0.6163034362546462,0.701777953728782,0.7750353889544306,0.7647642023790187,0.7126537117814215,0.766527398982026,0.817978408893043,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10746271998684664,0.10666332835009817,0.1066633283500984,0.10856268333562927,0.10771341135312089,0.10666332835009817,0.1066633283500984,0.10887492527319409,0.10829134733242737,0.10666332835009817,0.1066633283500984,0.11082350803122547,0.10782316996671504,0.10313091326545808,0.10741553865094255,0.11351637790044147,0.1075401688334928,0.10486388583268391,0.10709234387205185,0.11112996943289608,0.08259812081742451,0.04513865419524057,0.07853498360842871,0.12281106267076529,0.10666332835009569,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.0886315238623525,0.049817647615306666,0.08560298677611822,0.1421171914262171,0.11593494157022322,0.06506011756707765,0.11179452767344067,0.1856074543636074,2.0719851142756704,1.5377609365349174,2.0745135448938035,2.6788812630751306,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5097546087505548,0.13285328492945253,0.47311011925161156,0.9684350098504159
1035,0.948571428571428,0.8857142857142857,0.9428571428571428,1.0,0.8705796969238435,0.7946982788745922,0.8766810416954491,0.9218069554865929,0.8619365777040366,0.8001811083414597,0.8653115328113077,0.9272541236215799,0.8412278927787992,0.7545673994648522,0.8430077641554751,0.9167466116766877,0.7230023139621996,0.6218281977714079,0.7215280322307656,0.8152744186805367,0.7969169560470212,0.7368950500983927,0.7954761778007178,0.8601979076036537,0.0514285714285714,0.0,0.05714285714285716,0.11428571428571431,0.12942030307615573,0.07819304451340713,0.12331895830455082,0.20530172112540784,0.13806342229596338,0.07274587637842002,0.13468846718869232,0.19981889165854022,0.15877210722120105,0.08325338832331228,0.1569922358445249,0.24543260053514776,0.27699768603780056,0.18472558131946334,0.27847196776923444,0.37817180222859204,0.20308304395297863,0.13980209239634642,0.2045238221992821,0.26310494990160727,0.9486486486486493,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.830849259130525,0.7631578713867906,0.8365029879966472,0.8768156216931712,0.8453935694082488,0.7902534908231709,0.8484368874422101,0.9037639569541395,0.82689218696077,0.7495050919537347,0.8285107965426849,0.8943857296018567,0.6988554364559765,0.6059339202519095,0.6979609317576784,0.7798649130169267,0.7649777323315651,0.7109725064032206,0.7641511405052442,0.8207811472880682,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.1074088122115568,0.10666332835009817,0.1066633283500984,0.10842343958640456,0.10764060018462582,0.10666332835009817,0.1066633283500984,0.10871289338205421,0.10877978677535788,0.10666332835009817,0.1066633283500984,0.11339630955307266,0.1080325072684067,0.10239738481722054,0.10767187971429198,0.1146158880069362,0.10760623399170631,0.10448175343235999,0.10723800362668368,0.11151394879678658,0.08200008907045582,0.0447986466570383,0.07925785060519938,0.11774380371877434,0.10666332835009586,0.10666332835009738,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.08827562318015167,0.05348742098416814,0.08435549576884173,0.14031617231569601,0.11544633476369663,0.06985271413177971,0.11016534774173359,0.18332547862105877,2.0768016936697573,1.5691514391665518,2.073721198851769,2.6305698457348825,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5206557376327934,0.15514879554294875,0.49797543793341725,1.0154089144876455
1036,0.9482857142857135,0.8857142857142857,0.9428571428571428,1.0,0.8698683044735105,0.7953888822320333,0.8738050997434318,0.9256687009152137,0.8627775152303662,0.7927872908963833,0.8696969434712964,0.928618167705638,0.8415396387477111,0.7641357784211573,0.8426459088637646,0.9157030601328467,0.7238192350708317,0.6326417503437269,0.7230675755912703,0.8038016914487313,0.7969092488701202,0.7424530749462304,0.7974354129697763,0.854818776667772,0.05171428571428567,0.0,0.05714285714285716,0.11428571428571431,0.13013169552648934,0.07433129908478632,0.1261949002565682,0.20461111776796675,0.13722248476963425,0.07138183229436199,0.1303030565287035,0.2072127091036166,0.15846036125228846,0.08429693986715321,0.15735409113623544,0.23586422157884254,0.27618076492916854,0.19619830855126882,0.27693242440872967,0.3673582496562731,0.20309075112987995,0.145181223332228,0.20256458703022368,0.2575469250537696,0.9483783783783787,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8302192822951896,0.7638791918229374,0.8337068596637891,0.8802654604864519,0.8461325913358257,0.7836483225559993,0.852354535605008,0.9049908346694029,0.8271625085721201,0.7580528757636453,0.8281888542575221,0.8934534867388857,0.6995861961090201,0.6171031394723732,0.6992346978778174,0.7698855599860519,0.7649788586166847,0.7169131605894293,0.7654666524151582,0.8161919500392776,0.05405405405405604,0.05405405405405583,0.054054054054055944,0.054054054054055944,0.10735824570220474,0.10666332835009817,0.1066633283500984,0.10829436751703067,0.10757255379965525,0.10666332835009817,0.10666332835009829,0.10856268333562906,0.1086367504007669,0.10666332835009817,0.1066633283500984,0.1129095035177913,0.10799192769175135,0.10259547746114041,0.10766267619079994,0.11412293193394141,0.10757019339587635,0.10458524314493489,0.10721055998309237,0.11177322975179461,0.08194408427358195,0.0453260259650993,0.08089183082982475,0.11954971085520885,0.10666332835009601,0.10666332835009745,0.10666332835009751,0.10666332835009754,0.2110128548811629,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.0887912917208931,0.05084582025018818,0.08632275233691891,0.139960163224167,0.11610159485370782,0.06640287532127426,0.11273452432389486,0.18278486356051446,2.078774679438457,1.5642237764502103,2.094958586436215,2.6036913077804424,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194,0.5128577760192734,0.12950353820002602,0.4811369933353883,1.1049201214030293
