k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
297,0.9557142857,0.8447446196,0.8651052701,0.8598911702,0.7419683354,0.793639492,0.04428571429,0.1552553804,0.1348947299,0.1401088298,0.2580316646,0.206360508,0.9554054054,0.8069923898,0.8481936294,0.8435348171,0.7155434042,0.7615703246,0.05405405405,0.1107846679,0.1072101747,0.1082872126,0.1087706897,0.1094235246,0.08524789189,0.1066633279,0.2110128549,0.1045835554,0.1376152763,1.959890397,1.236433701,2.977568537,0.5290055781
298,0.9545714286,0.8450209511,0.862163904,0.8623955231,0.7416999471,0.7935506602,0.04542857143,0.1549790489,0.137836096,0.1376044769,0.2583000529,0.2064493398,0.9543243243,0.8073009114,0.8455912757,0.8457470761,0.7152673223,0.7615010275,0.05405405405,0.1105041166,0.1077713659,0.1081772663,0.1089752993,0.1094473436,0.08440420818,0.106663328,0.2110128549,0.1045100924,0.1374470303,1.960845487,1.236433701,2.977568537,0.5218838538
299,0.954,0.8470780136,0.8630589285,0.8639212772,0.7437334152,0.7955920042,0.046,0.1529219864,0.1369410715,0.1360787228,0.2562665848,0.2044079958,0.9537837838,0.8091766658,0.8463776924,0.8471160281,0.7170529004,0.763320017,0.05405405405,0.1102412517,0.107696433,0.1080741798,0.109022199,0.1093774698,0.08450415249,0.106663328,0.2110128549,0.1032413959,0.1357027083,1.95841314,1.236433701,2.977568537,0.5264378521
300,0.9537142857,0.8487232394,0.8633638862,0.8633094607,0.7434090534,0.7961258975,0.04628571429,0.1512767606,0.1366361138,0.1366905393,0.2565909466,0.2038741025,0.9535135135,0.8106688496,0.8466527182,0.8465584995,0.7167884494,0.7638303504,0.05405405405,0.1099951415,0.1076261724,0.1079775999,0.1089182436,0.1092262482,0.08454211173,0.106663328,0.2110128549,0.1022654733,0.1343335796,1.959434597,1.236433701,2.977568537,0.5513245354
301,0.9522857143,0.8482880704,0.8622808112,0.8601821049,0.7398340814,0.7942460444,0.04771428571,0.1517119296,0.1377191888,0.1398178951,0.2601659186,0.2057539556,0.9521621622,0.8103324654,0.8456943851,0.8437900734,0.7136196001,0.762173103,0.05405405405,0.1097648795,0.107560342,0.1084872153,0.108930248,0.1091278116,0.08515339288,0.106663328,0.2110128549,0.1026560711,0.1347850948,1.957648412,1.236433701,2.977568537,0.5767313227
302,0.9525714286,0.8507841716,0.8639058284,0.8601628102,0.7413033752,0.7961132356,0.04742857143,0.1492158284,0.1360941716,0.1398371898,0.2586966248,0.2038867644,0.9524324324,0.8125868266,0.8471335966,0.8437650578,0.7149034887,0.7638464295,0.05405405405,0.1095495871,0.1074987065,0.1083638647,0.1089188001,0.1090365532,0.08516272423,0.1066633281,0.2110128549,0.1010727201,0.1326383799,1.95854565,1.236433701,2.977568537,0.5810412683
303,0.9528571429,0.8480956282,0.8621966905,0.8585995214,0.7386528528,0.793734756,0.04714285714,0.1519043718,0.1378033095,0.1414004786,0.2613471472,0.206265244,0.9527027027,0.8101780332,0.845653329,0.8423835949,0.7125533907,0.7616995092,0.05405405405,0.1099484492,0.1080410709,0.1082481916,0.1089448596,0.1091946426,0.08602628932,0.1066633281,0.2110128549,0.1026273631,0.1348477421,1.943109881,1.236433701,2.977568537,0.5632726066
304,0.9531428571,0.8500762936,0.8641826082,0.8610345193,0.7425163031,0.79657575,0.04685714286,0.1499237064,0.1358173918,0.1389654807,0.2574836969,0.20342425,0.952972973,0.811965402,0.8474042993,0.8445464972,0.7159381961,0.7642198348,0.05405405405,0.1097218224,0.1079483879,0.1081398031,0.1090900149,0.1091790659,0.08535748372,0.1066633281,0.2110128549,0.1014138981,0.1331736868,1.945423881,1.236433701,2.977568537,0.578935142
305,0.9525714286,0.8509534972,0.8643045231,0.8618792841,0.743317714,0.7973610421,0.04742857143,0.1490465028,0.1356954769,0.1381207159,0.256682286,0.2026389579,0.9524324324,0.812785667,0.8475226373,0.8453072695,0.7166514542,0.7649409685,0.05405405405,0.1095098902,0.1078614123,0.1080383158,0.1090552766,0.109079079,0.08478310536,0.1066633281,0.2110128549,0.1009165612,0.1324593879,1.947447161,1.236433701,2.977568537,0.5610486468
306,0.9531428571,0.8506716896,0.8632464836,0.8632981269,0.7436191947,0.797486757,0.04685714286,0.1493283104,0.1367535164,0.1367018731,0.2563808053,0.202513243,0.952972973,0.8125703774,0.8465439347,0.8465760886,0.7168901327,0.7650427314,0.05405405405,0.1093118218,0.1083798928,0.1079433566,0.1092868807,0.1091074882,0.08535371457,0.1066633281,0.2110128549,0.1012025432,0.1327737117,1.9497288,1.236433701,2.977568537,0.5537619333
307,0.952,0.851407255,0.8620257941,0.8646782212,0.74381922,0.7980655737,0.048,0.148592745,0.1379742059,0.1353217788,0.25618078,0.2019344263,0.9518918919,0.8132694425,0.8454419561,0.8478130063,0.7170398517,0.7655528213,0.05405405405,0.1091268177,0.1088518313,0.107854564,0.1094796815,0.109125687,0.08574695451,0.1066633282,0.2110128549,0.1007743957,0.1321671486,1.95539569,1.236433701,2.977568537,0.5901459883
308,0.9522857143,0.8509016194,0.8617519173,0.8646705693,0.7436137748,0.7976522059,0.04771428571,0.1490983806,0.1382480827,0.1353294307,0.2563862252,0.2023477941,0.9521621622,0.8128657105,0.8452060009,0.8478023387,0.716873276,0.7652164743,0.05405405405,0.1089541107,0.1087058982,0.107771589,0.1093447533,0.108994553,0.08556236934,0.1066633282,0.2110128549,0.1011774261,0.1326572342,1.953663388,1.236433701,2.977568537,0.579956997
309,0.9525714286,0.850989302,0.8618323772,0.8648801635,0.7437666967,0.7978347813,0.04742857143,0.149010698,0.1381676228,0.1351198365,0.2562333033,0.2021652187,0.9524324324,0.8128709331,0.8452854524,0.8479885256,0.7170266232,0.7653551164,0.05405405405,0.1093929993,0.1085687722,0.1076940956,0.1092596324,0.1091155025,0.08534725087,0.1066633282,0.2110128549,0.1009017249,0.1324325672,1.952963496,1.236433701,2.977568537,0.5541654177
310,0.954,0.8510884036,0.86296187,0.8657191408,0.745464548,0.798611193,0.046,0.1489115964,0.13703813,0.1342808592,0.254535452,0.201388807,0.9537837838,0.8129957655,0.8462814389,0.8487423475,0.7185123785,0.7660627011,0.05405405405,0.1092039557,0.1084400401,0.1076217611,0.1092714216,0.1090392898,0.08563205166,0.1066633282,0.2110128549,0.1009199863,0.1324022567,1.946960034,1.236433701,2.977568537,0.5286050827
311,0.9534285714,0.8500356066,0.8617404157,0.8642801864,0.7433960201,0.7971103809,0.04657142857,0.1499643934,0.1382595843,0.1357198136,0.2566039799,0.2028896191,0.9532432432,0.8119697672,0.8451827419,0.8475338257,0.7166411798,0.764668599,0.05405405405,0.109627312,0.1089193258,0.1081543101,0.1096293805,0.1094061539,0.08605513773,0.1066633282,0.2110128549,0.1014537736,0.1332165768,1.948518376,1.236433701,2.977568537,0.5395706508
312,0.9531428571,0.8510769967,0.8601976149,0.8650865511,0.7427665462,0.7972288468,0.04685714286,0.1489230033,0.1398023851,0.1349134489,0.2572334538,0.2027711532,0.952972973,0.8129260446,0.8438120622,0.8482414721,0.7161122929,0.7648079092,0.05405405405,0.1094235261,0.1087674002,0.1080526213,0.1094462911,0.1092444332,0.08625093251,0.1066633282,0.2110128549,0.1008536255,0.1323621923,1.959918901,1.236433701,2.977568537,0.5370307079
313,0.9531428571,0.8508377553,0.8613262828,0.8652062933,0.7439690112,0.7976250516,0.04685714286,0.1491622447,0.1386737172,0.1347937067,0.2560309888,0.2023749484,0.952972973,0.8127503944,0.8448236602,0.8483474938,0.7171769595,0.7651824671,0.05405405405,0.1092328794,0.1086248362,0.1079573812,0.1093837135,0.1091366388,0.0860239975,0.1066633282,0.2110128549,0.1011021129,0.1326331659,1.957510586,1.236433701,2.977568537,0.5609534203
314,0.9531428571,0.8516668444,0.8612431623,0.8659248983,0.7444768027,0.7982603363,0.04685714286,0.1483331556,0.1387568377,0.1340751017,0.2555231973,0.2017396637,0.952972973,0.8135204558,0.8447309038,0.8489804802,0.7176365654,0.7657662034,0.05405405405,0.1090546357,0.1084911692,0.1078682425,0.1093061854,0.1090284887,0.08596259546,0.1066633282,0.2110128549,0.1006238573,0.1319522263,1.954710344,1.236433701,2.977568537,0.5338693221
315,0.9525714286,0.852294695,0.8599261088,0.8669952281,0.7442411911,0.7985428926,0.04742857143,0.147705305,0.1400738912,0.1330047719,0.2557588089,0.2014571074,0.9524324324,0.8141269423,0.8435183716,0.8499240531,0.7173923264,0.7660128647,0.05405405405,0.1088880863,0.1089659765,0.107784869,0.1094909376,0.1090431717,0.08598816022,0.1066633282,0.2110128549,0.1002504633,0.1314290146,1.94636836,1.236433701,2.977568537,0.5644526606
316,0.9525714286,0.8525316215,0.8594249233,0.8661282248,0.7429255146,0.7979178635,0.04742857143,0.1474683785,0.1405750767,0.1338717752,0.2570744854,0.2020821365,0.9524324324,0.8143814731,0.8430720819,0.8491388762,0.716248461,0.7654968332,0.05405405405,0.1087325503,0.1088099857,0.1077069362,0.109306097,0.1088841588,0.08629178317,0.1066633283,0.2110128549,0.1001401668,0.1312522517,1.957411208,1.236433701,2.977568537,0.5251683203
317,0.9522857143,0.8533869582,0.8603668196,0.8670196436,0.7443328007,0.7990627065,0.04771428571,0.1466130418,0.1396331804,0.1329803564,0.2556671993,0.2009372935,0.9521621622,0.8151814132,0.8438993837,0.8499317808,0.7175069019,0.7665348204,0.05405405405,0.1085873758,0.108663731,0.1076341315,0.109297499,0.1088194311,0.08611859375,0.1066633283,0.2110128549,0.09961003356,0.1305248989,1.965197797,1.236433701,2.977568537,0.506404184
318,0.952,0.8545835492,0.8598097257,0.8672609613,0.7440243862,0.7994585405,0.048,0.1454164508,0.1401902743,0.1327390387,0.2559756138,0.2005414595,0.9518918919,0.81626612,0.8434109947,0.8501445113,0.7172655896,0.7669175322,0.05405405405,0.1084519395,0.108526712,0.107566155,0.1091738774,0.1086995441,0.0869828382,0.1066633283,0.2110128549,0.0988693807,0.1295079103,1.978072709,1.236433701,2.977568537,0.5441795562
319,0.9525714286,0.8537794902,0.8589489141,0.8675911313,0.7434078988,0.7988602359,0.04742857143,0.1462205098,0.1410510859,0.1324088687,0.2565921012,0.2011397641,0.9524324324,0.815572666,0.8426125102,0.8504414588,0.7166899701,0.7663732438,0.05405405405,0.1083256469,0.1089984738,0.1075027194,0.1093730994,0.1087310096,0.08775154459,0.1066633283,0.2110128549,0.09947686808,0.1302645106,1.975274479,1.236433701,2.977568537,0.5730865164
320,0.9517142857,0.8533592927,0.8585312804,0.8695558811,0.7446718811,0.7994022849,0.04828571429,0.1466407073,0.1414687196,0.1304441189,0.2553281189,0.2005977151,0.9516216216,0.8151151946,0.8422363127,0.8522021518,0.717820243,0.7668144072,0.05405405405,0.1088079656,0.1088397148,0.1074435502,0.1093525913,0.1089037831,0.08758133899,0.1066633283,0.2110128549,0.09952977404,0.1304808226,1.978531894,1.236433701,2.977568537,0.5985288967
321,0.9514285714,0.8533959453,0.8591204136,0.8683245455,0.744098393,0.7991268031,0.04857142857,0.1466040547,0.1408795864,0.1316754545,0.255901607,0.2008731969,0.9513513514,0.8151825258,0.842765863,0.8510988874,0.7173436144,0.7665982589,0.05405405405,0.1086595317,0.1086909427,0.1073883858,0.1092070993,0.1087807685,0.08731151356,0.1066633283,0.2110128549,0.09956349143,0.1304877083,1.984053974,1.236433701,2.977568537,0.6086989413
322,0.9517142857,0.8542692381,0.8592921367,0.8677020025,0.7437019696,0.7992538601,0.04828571429,0.1457307619,0.1407078633,0.1322979975,0.2562980304,0.2007461399,0.9516216216,0.8159902835,0.8429298843,0.8505457138,0.717003618,0.7667411849,0.05405405405,0.108520803,0.1085516331,0.1073369772,0.1090865346,0.1086608112,0.08735550697,0.1066633283,0.2110128549,0.09902824036,0.1297493149,1.991344891,1.236433701,2.977568537,0.6093428208
323,0.9508571429,0.8544294589,0.8609311638,0.866291186,0.7437686977,0.7993782367,0.04914285714,0.1455705411,0.1390688362,0.133708814,0.2562313023,0.2006217633,0.9508108108,0.8161702555,0.8443974426,0.8492819516,0.7170819877,0.766876618,0.05405405405,0.108391217,0.1084212762,0.1072890881,0.1090129982,0.1085719795,0.08684201688,0.1066633283,0.2110128549,0.0989600393,0.129634136,1.986929479,1.236433701,2.977568537,0.6121449356
324,0.9508571429,0.8539899549,0.8601193602,0.8665499106,0.7432705171,0.7988832635,0.04914285714,0.1460100451,0.1398806398,0.1334500894,0.2567294829,0.2011167365,0.9508108108,0.8158088311,0.8436814638,0.8495112949,0.7166515916,0.7664577753,0.05405405405,0.1082702346,0.1082993774,0.1072444943,0.1089020726,0.1084664882,0.08728469277,0.1066633283,0.2110128549,0.09930425987,0.1300560516,1.988082743,1.236433701,2.977568537,0.5929927019
325,0.95,0.8546325619,0.8597979952,0.8659790976,0.7425073811,0.7987355266,0.05,0.1453674381,0.1402020048,0.1340209024,0.2574926189,0.2012644734,0.95,0.8163979489,0.8434009583,0.8490045571,0.7159948432,0.766352973,0.05405405405,0.1081573409,0.1081854589,0.1072029839,0.1087690771,0.1083552022,0.08645418852,0.1066633283,0.2110128549,0.09892644826,0.1295233806,1.980760518,1.236433701,2.977568537,0.5866361557
326,0.9502857143,0.8550698092,0.8603502469,0.8660080121,0.7430380982,0.7991966382,0.04971428571,0.1449301908,0.1396497531,0.1339919879,0.2569619018,0.2008033618,0.9502702703,0.8168184358,0.8438929442,0.8490249354,0.7164699343,0.7667806888,0.05405405405,0.1080520445,0.1080790608,0.1071643564,0.108726354,0.1082876296,0.08626345612,0.1066633283,0.2110128549,0.09866134755,0.129155542,1.984639591,1.236433701,2.977568537,0.5547261802
327,0.9511428571,0.854742031,0.8616308183,0.8657759601,0.7439932902,0.7994720939,0.04885714286,0.145257969,0.1383691817,0.1342240399,0.2560067098,0.2005279061,0.9510810811,0.8165497974,0.8450335612,0.8488201256,0.7173148835,0.7670371364,0.05405405405,0.1079538776,0.1079797412,0.1071284228,0.1087114512,0.1082378955,0.08560483037,0.1066633283,0.2110128549,0.09892281511,0.1294732638,1.987247897,1.236433701,2.977568537,0.5246128895
328,0.9514285714,0.8551888011,0.8624846212,0.8644480731,0.7435746069,0.7996410154,0.04857142857,0.1448111989,0.1375153788,0.1355519269,0.2564253931,0.2003589846,0.9513513514,0.8169766802,0.8458001355,0.8475962649,0.716909712,0.7671729251,0.05405405405,0.1078623958,0.107887077,0.1076950381,0.1089347965,0.108295372,0.08587230982,0.1066633283,0.2110128549,0.09864406238,0.1290921219,1.987166827,1.236433701,2.977568537,0.5438511022
329,0.9528571429,0.8572902752,0.8639413513,0.8651519004,0.7454881046,0.8016727242,0.04714285714,0.1427097248,0.1360586487,0.1348480996,0.2545118954,0.1983272758,0.9527027027,0.8188708397,0.8471042512,0.8482182696,0.7186075559,0.7689874691,0.05405405405,0.1077771773,0.1078006641,0.1076252084,0.1089663837,0.1082781851,0.08471674942,0.1066633283,0.2110128549,0.09724518998,0.1272405717,1.976897747,1.236433701,2.977568537,0.5468771619
330,0.9522857143,0.8581118936,0.8639492851,0.8658357847,0.7460447785,0.8023325588,0.04771428571,0.1418881064,0.1360507149,0.1341642153,0.2539552215,0.1976674412,0.9521621622,0.8196248316,0.8471136026,0.8488227071,0.7190976877,0.76958533,0.05405405405,0.1076978226,0.1077201173,0.1075597435,0.1089334264,0.1082259779,0.08393646734,0.1066633283,0.2110128549,0.09671272489,0.1265262571,1.977797218,1.236433701,2.977568537,0.5217167886
331,0.9528571429,0.8585400046,0.8631726996,0.8648511258,0.7445449117,0.801740817,0.04714285714,0.1414599954,0.1368273004,0.1351488742,0.2554550883,0.198259183,0.9527027027,0.8200224627,0.8464280036,0.8479509106,0.7177929433,0.7690856221,0.05405405405,0.1076239539,0.1076450702,0.1074984153,0.1087691057,0.1081134061,0.08348471933,0.1066633283,0.2110128549,0.09645256631,0.1261655604,1.985186348,1.236433701,2.977568537,0.5158078212
332,0.9537142857,0.8599179627,0.8633907226,0.8647220419,0.7447082404,0.8024612574,0.04628571429,0.1400820373,0.1366092774,0.1352779581,0.2552917596,0.1975387426,0.9535135135,0.8212637861,0.8466338501,0.8478450875,0.7179389824,0.7697387033,0.05405405405,0.1075552143,0.1075751749,0.1074410025,0.1087141692,0.1080560111,0.08334533441,0.1066633283,0.2110128549,0.09554622101,0.1249586067,1.976503132,1.236433701,2.977568537,0.5088248788
333,0.954,0.8604022973,0.8611708478,0.863884313,0.742032984,0.8013083196,0.046,0.1395977027,0.1388291522,0.136115687,0.257967016,0.1986916804,0.9537837838,0.8217155804,0.8446591688,0.8470963628,0.715617494,0.7687552508,0.05405405405,0.1074912672,0.107510102,0.1073872903,0.1084779091,0.1079139051,0.08304155523,0.1066633283,0.2110128549,0.09523427618,0.124538786,1.979833311,1.236433701,2.977568537,0.5365780305
334,0.9545714286,0.8614959732,0.862553015,0.8584216556,0.7386809939,0.8006765895,0.04542857143,0.1385040268,0.137446985,0.1415783444,0.2613190061,0.1993234105,0.9543243243,0.8227085435,0.8458985991,0.8422751733,0.7125656445,0.7681266663,0.05405405405,0.1074317955,0.1074495397,0.109137172,0.109119303,0.1081738183,0.08249541034,0.1066633283,0.2110128549,0.09450699181,0.1235755587,1.967537948,1.236433701,2.977568537,0.5562887654
335,0.9542857143,0.8628948091,0.8626043837,0.8586471864,0.7389152233,0.801440085,0.04571428571,0.1371051909,0.1373956163,0.1413528136,0.2610847767,0.198559915,0.9540540541,0.8239737577,0.8459475197,0.8424694863,0.712786088,0.7688252323,0.05405405405,0.1073765008,0.1073931936,0.1089739684,0.1090202365,0.1081085212,0.08199585376,0.1066633283,0.2110128549,0.09356835815,0.1223379919,1.976155077,1.236433701,2.977568537,0.5777213121
336,0.9551428571,0.8622773423,0.8639600656,0.8582858902,0.7397723914,0.8014692784,0.04485714286,0.1377226577,0.1360399344,0.1417141098,0.2602276086,0.1985307216,0.9548648649,0.8234343962,0.8471594084,0.8421571061,0.7135441987,0.7688616097,0.05405405405,0.1073251026,0.1073407859,0.1088203911,0.1089687334,0.1080643642,0.08200206817,0.1066633283,0.2110128549,0.09401105919,0.1229030525,1.978624078,1.236433701,2.977568537,0.5845167288
337,0.9548571429,0.8639729823,0.8639937361,0.8579063405,0.7395879174,0.8023352661,0.04514285714,0.1360270177,0.1360062639,0.1420936595,0.2604120826,0.1976647339,0.9545945946,0.8249576024,0.8472763126,0.8418058192,0.7133392515,0.7696095506,0.05405405405,0.1072773376,0.1078920885,0.1086760165,0.1091789532,0.1081399755,0.0812499614,0.1066633283,0.2110128549,0.09287458685,0.1214037288,1.987096968,1.236433701,2.977568537,0.5309013748
338,0.9554285714,0.8622099931,0.8628808026,0.8567711087,0.7377871091,0.8006569855,0.04457142857,0.1377900069,0.1371191974,0.1432288913,0.2622128909,0.1993430145,0.9551351351,0.8232300078,0.8462496997,0.840803638,0.7117422866,0.7680483824,0.05405405405,0.1077859385,0.1084080621,0.1085404214,0.1092178752,0.1083542391,0.08138137711,0.1066633283,0.2110128549,0.09393082722,0.1228770229,1.992930826,1.236433701,2.977568537,0.5707939653
339,0.9551428571,0.8615352439,0.8619809409,0.8570988807,0.7372409421,0.7999982868,0.04485714286,0.1384647561,0.1380190591,0.1429011193,0.2627590579,0.2000017132,0.9548648649,0.8226567553,0.8454440842,0.8410977255,0.7112850717,0.7674907315,0.05405405405,0.1077093841,0.1082906167,0.1084131856,0.1090620726,0.1082549328,0.08207414909,0.1066633283,0.2110128549,0.09440522285,0.1234885527,1.978121153,1.236433701,2.977568537,0.5814784433
340,0.9557142857,0.8620266457,0.8635662383,0.8585556142,0.7398657566,0.8015297181,0.04428571429,0.1379733543,0.1364337617,0.1414443858,0.2601342434,0.1984702819,0.9554054054,0.8231066619,0.8468565419,0.8424126822,0.7136102124,0.7688559415,0.05405405405,0.1076376939,0.108180423,0.1082938943,0.1091051581,0.1082575107,0.08271591075,0.1066633283,0.2110128549,0.09410596973,0.1230744911,1.972904778,1.236433701,2.977568537,0.6212218938
341,0.9551428571,0.8610303912,0.8642541687,0.8574654216,0.7395307537,0.8007963084,0.04485714286,0.1389696088,0.1357458313,0.1425345784,0.2604692463,0.1992036916,0.9548648649,0.8222414162,0.847470641,0.8414343263,0.7133359,0.7682278309,0.05405405405,0.1075706026,0.1080771147,0.1081821399,0.1089684161,0.1081699645,0.08369074795,0.1066633283,0.2110128549,0.09480049053,0.1239732825,1.985752659,1.236433701,2.977568537,0.5673725266
